mu_win,mu_n,ci,ok_ci,archetype_1,archetype_2,mu_wr,direction,mirror,playrate_1,playrate_2
0,1,(0.0% - 97.5%),FALSE,Braum/Kayle (FR/MT),Tristana (BC/NX),0,NEG,No,0.00186095972351456,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Bard/Kayle (RU/MT),Tristana (BC/NX),0,NEG,No,0.00101023527847933,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Caitlyn/Trundle (FR/PZ),Tristana (BC/NX),0,NEG,No,0.000132925694536754,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Braum/Yuumi (FR/MT),Tristana (BC/NX),0,NEG,No,0.00083743187558155,0.00321680180778945
0,1,(0.0% - 97.5%),FALSE,Illaoi/Twisted Fate (BW/IO),Aphelios/Diana (MT/SI),0,NEG,No,0.038003456068058,0.000132925694536754
0,1,(0.0% - 97.5%),FALSE,Norra/Viego (BC/SI),Aphelios/Diana (MT/SI),0,NEG,No,0.020350923833577,0.000132925694536754
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Seraphine (NX/PZ),0,NEG,No,0.0341884886348531,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Kayle/Ornn (FR/MT),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000212681111258806,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Aatrox (RU/RU),0,NEG,No,0.0275156187691081,0.000651335903230094
0,1,(0.0% - 97.5%),FALSE,Heimerdinger/Jayce (PZ/SI),Akshan/Tristana (BC/SH),0,NEG,No,0.0139439053569055,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Annie/Katarina (NX/SI),Teemo/Tristana (BC/SI),0,NEG,No,0.00031902166688821,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/SI),Jax/Varus (RU/RU),0,NEG,No,0.00671274757410608,0.000930479861757278
0,1,(0.0% - 97.5%),FALSE,Gangplank/Sejuani (BW/FR),Gnar/Tristana (BC/SH),0,NEG,No,0.0184766715406088,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Norra/Viego (BC/SI),Gnar/Tristana (BC/SH),0,NEG,No,0.020350923833577,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Senna/Veigar (BC/SI),Gnar/Tristana (BC/SH),0,NEG,No,0.0175727768177589,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/SH),Vi/Zoe (MT/PZ),0,NEG,No,6.6462847268377e-05,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/SH),Norra/Swain (BC/NX),0,NEG,No,6.6462847268377e-05,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Senna/Veigar (BC/SI),Seraphine (NX/PZ),0,NEG,No,0.0175727768177589,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Senna/Veigar (BC/SI),Ahri/Kennen (FR/IO),0,NEG,No,0.0175727768177589,0.000186095972351456
0,1,(0.0% - 97.5%),FALSE,Gwen/Hecarim/Zed (IO/SI),Teemo/Tristana (BC/SI),0,NEG,No,0.000212681111258806,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Sejuani/Teemo (FR/PZ),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000106340555629403,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Ornn/Vayne (DE/FR),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.00186095972351456,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Annie/Twisted Fate (BW/NX),Ornn/Vayne (DE/FR),0,NEG,No,0.00249900305729097,0.00186095972351456
0,1,(0.0% - 97.5%),FALSE,Kayle/Leona (DE/MT),Akshan/Kayle (MT/SH),0,NEG,No,0.000265851389073508,7.97554167220524e-05
0,1,(0.0% - 97.5%),FALSE,Darius (BW/NX),Gnar/Norra (BC/NX),0,NEG,No,0.00147547520935797,0.0129602552173335
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (BC/SH),Jinx/Lulu (BC/PZ),0,NEG,No,0.00287119500199389,0.0048650804200452
0,1,(0.0% - 97.5%),FALSE,Katarina/Kennen (IO/NX),Jax/Ornn (FR/RU),0,NEG,No,2.65851389073508e-05,0.0569586601089991
0,1,(0.0% - 97.5%),FALSE,Riven/Viktor (NX/PZ),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000212681111258806,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Elise/Kindred (DE/SI),0,NEG,No,0.0275156187691081,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Garen/Illaoi (BW/DE),Master Yi/Ryze (IO/RU),0,NEG,No,0.000465239930878639,0.0112986840356241
0,1,(0.0% - 97.5%),FALSE,Zilean (BC/SH),Aurelion Sol/Shyvana (DE/MT),0,NEG,No,2.65851389073508e-05,0.00313704639106739
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Shyvana (DE/MT),Kai'Sa (DE/SH),0,NEG,No,0.00313704639106739,0.00187425229296823
0,1,(0.0% - 97.5%),FALSE,Gwen/Hecarim/Zed (IO/SI),Kayle/Leona (MT/NX),0,NEG,No,0.000212681111258806,0.000465239930878639
0,1,(0.0% - 97.5%),FALSE,Norra/Swain (BC/NX),Kayle/Leona (MT/NX),0,NEG,No,0.0259603881430281,0.000465239930878639
0,1,(0.0% - 97.5%),FALSE,Norra (BC/SI),Gnar/Tristana (BC/NX),0,NEG,No,0.000638043333776419,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Galio/Poppy (DE/FR),Aphelios/Leona (MT/SI),0,NEG,No,2.65851389073508e-05,0.00320350923833577
0,1,(0.0% - 97.5%),FALSE,Ashe/Kindred (FR/SI),Katarina/Leona (MT/NX),0,NEG,No,0.000651335903230094,0.0171872923036023
0,1,(0.0% - 97.5%),FALSE,Azir/Irelia (IO/SH),Seraphine (NX/PZ),0,NEG,No,0.00781603083876113,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/NX),Kalista/Nocturne (NX/SI),0,NEG,No,0.00233949222384687,0.0154060879968098
0,1,(0.0% - 97.5%),FALSE,Sejuani/Teemo (FR/PZ),Ryze (IO/RU),0,NEG,No,0.000106340555629403,0.0528512561478134
0,1,(0.0% - 97.5%),FALSE,Karma/Seraphine/Viktor (IO/PZ),Gwen/Sejuani (FR/SI),0,NEG,No,0.000239266250166157,0.00215339625149541
0,1,(0.0% - 97.5%),FALSE,Anivia/Lissandra (FR/SI),Gwen/Sejuani (FR/SI),0,NEG,No,1.32925694536754e-05,0.00215339625149541
0,1,(0.0% - 97.5%),FALSE,Aatrox (RU/RU),Jarvan IV/Shyvana (DE/MT),0,NEG,No,0.000651335903230094,0.000903894722849927
0,1,(0.0% - 97.5%),FALSE,Kalista/Nocturne (NX/SI),Katarina/Kennen (IO/NX),0,NEG,No,0.0154060879968098,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Lulu/Shen (IO/MT),Kalista/Nocturne (NX/SI),0,NEG,No,0.000305729097434534,0.0154060879968098
0,1,(0.0% - 97.5%),FALSE,Trundle/Tryndamere (FR/IO),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000199388541805131,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Pyke/Rek'Sai (BW/SH),Akshan/Ornn (FR/SH),0,NEG,No,0.0261198989764722,0.000677921042137445
0,1,(0.0% - 97.5%),FALSE,Championless (FR/SI),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.00017280340289778,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Ornn/Zed (FR/IO),Nasus/Thresh (SI/SH),0,NEG,No,6.6462847268377e-05,0.00200717798750498
0,1,(0.0% - 97.5%),FALSE,Darius/Miss Fortune/Twisted Fate (BW/NX),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,6.6462847268377e-05,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Evelynn/Lucian (DE/RU),Lissandra/Trundle (FR/SI),0,NEG,No,0.00265851389073508,0.00150206034826532
0,1,(0.0% - 97.5%),FALSE,Lissandra/Trundle (FR/SI),Norra/Viego (BC/SI),0,NEG,No,0.00150206034826532,0.020350923833577
0,1,(0.0% - 97.5%),FALSE,Gnar/Tryndamere (FR/NX),Kayle/Zed (IO/MT),0,NEG,No,0.000159510833444105,0.0260002658513891
0,1,(0.0% - 97.5%),FALSE,Evelynn/Norra (BC/RU),Kayle/Leona (MT/NX),0,NEG,No,0.000558287917054367,0.000465239930878639
0,1,(0.0% - 97.5%),FALSE,Lucian/Ornn (DE/FR),Jax/Ornn (FR/RU),0,NEG,No,0.000159510833444105,0.0569586601089991
0,1,(0.0% - 97.5%),FALSE,Aatrox/Kayn (RU/RU),Gnar/Jax (FR/RU),0,NEG,No,0.00559617173999734,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Zoe (FR/MT),Master Yi/Viktor (IO/PZ),0,NEG,No,0.000797554167220524,0.0132128140369533
0,1,(0.0% - 97.5%),FALSE,Aphelios/Illaoi (BW/MT),Illaoi/Jarvan IV (BW/DE),0,NEG,No,0.000651335903230094,0.00333643493287252
0,1,(0.0% - 97.5%),FALSE,Fizz/Riven (BC/NX),Norra/Viego (BC/SI),0,NEG,No,0.000531702778147016,0.020350923833577
0,1,(0.0% - 97.5%),FALSE,Annie/Gnar (BC/NX),Gnar/Norra (BC/NX),0,NEG,No,0.00017280340289778,0.0129602552173335
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Kayle/Zoe (MT/SI),0,NEG,No,0.0275156187691081,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Zilean (PZ/SH),Katarina/Leona (MT/NX),0,NEG,No,0.000744383889405822,0.0171872923036023
0,1,(0.0% - 97.5%),FALSE,Gwen/Thresh (DE/SI),Kayle/Zoe (MT/SI),0,NEG,No,5.31702778147016e-05,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Norra/Swain (BC/NX),Kayle/Zoe (MT/SI),0,NEG,No,0.0259603881430281,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Kayle/Zoe (MT/SI),Teemo/Tristana (BC/SI),0,NEG,No,0.000212681111258806,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Master Yi/Norra (BC/IO),Master Yi/Ryze (IO/RU),0,NEG,No,5.31702778147016e-05,0.0112986840356241
0,1,(0.0% - 97.5%),FALSE,Master Yi/Norra (BC/IO),Norra/Viego (BC/SI),0,NEG,No,5.31702778147016e-05,0.020350923833577
0,1,(0.0% - 97.5%),FALSE,Katarina/Twisted Fate (BW/NX),Evelynn/Lucian (DE/RU),0,NEG,No,0.00191413000132926,0.00265851389073508
0,1,(0.0% - 97.5%),FALSE,Norra/Viego (BC/SI),Nami/Twisted Fate (BW/SI),0,NEG,No,0.020350923833577,0.000996942709025655
0,1,(0.0% - 97.5%),FALSE,Norra/Viego (BC/SI),Fiora/Ornn (DE/FR),0,NEG,No,0.020350923833577,0.000106340555629403
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (FR/SH),Lucian/Poppy (DE/MT),0,NEG,No,9.30479861757278e-05,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Shyvana (DE/MT),Lucian/Poppy (DE/MT),0,NEG,No,0.00313704639106739,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Lucian/Poppy (DE/MT),Braum/Kayle (FR/MT),0,NEG,No,0.000505117639239665,0.00186095972351456
0,1,(0.0% - 97.5%),FALSE,Norra/Veigar (BC/SI),Lucian/Poppy (DE/MT),0,NEG,No,0.0108866143825601,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Bard/Jinx (RU/PZ),Norra/Swain (BC/NX),0,NEG,No,1.32925694536754e-05,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/SI),Darius/Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.00671274757410608,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Darius/Miss Fortune/Twisted Fate (BW/NX),Ekko/Jinx (PZ/SH),0,NEG,No,6.6462847268377e-05,0.00800212681111259
0,1,(0.0% - 97.5%),FALSE,Pyke/Rek'Sai (BW/SH),Darius/Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.0261198989764722,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Ryze (IO/RU),Darius/Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.0528512561478134,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Jax/Shen (IO/RU),Nasus/Thresh (SI/SH),0,NEG,No,0.000119633125083079,0.00200717798750498
0,1,(0.0% - 97.5%),FALSE,Miss Fortune (BW/NX),Jax/Shen (IO/RU),0,NEG,No,0.000305729097434534,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Gnar/Jax (FR/RU),Braum/Norra (BC/FR),0,NEG,No,0.000119633125083079,0.00538349062873854
0,1,(0.0% - 97.5%),FALSE,Karma/Teemo (IO/PZ),Master Yi/Ryze (IO/RU),0,NEG,No,1.32925694536754e-05,0.0112986840356241
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (FR/SH),Aurelion Sol/Shyvana (DE/MT),0,NEG,No,9.30479861757278e-05,0.00313704639106739
0,1,(0.0% - 97.5%),FALSE,Elise/Kalista (FR/SI),Senna/Veigar (BC/SI),0,NEG,No,0.00031902166688821,0.0175727768177589
0,1,(0.0% - 97.5%),FALSE,Jax/Ornn (FR/RU),Gwen/Thresh (DE/SI),0,NEG,No,0.0569586601089991,5.31702778147016e-05
0,1,(0.0% - 97.5%),FALSE,Jinx/Lulu (BC/PZ),Gwen/Illaoi (BW/SI),0,NEG,No,0.0048650804200452,0.00066462847268377
0,1,(0.0% - 97.5%),FALSE,Master Yi/Zoe (IO/MT),Annie/Jhin/Swain (RU/NX),0,NEG,No,0.00358899375249236,3.98777083610262e-05
0,1,(0.0% - 97.5%),FALSE,Ryze (IO/RU),Ornn/Zed (FR/IO),0,NEG,No,0.0528512561478134,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Jarvan IV/Vayne (DE/FR),Lee Sin/Viktor (IO/PZ),0,NEG,No,0.000265851389073508,0.000225973680712482
0,1,(0.0% - 97.5%),FALSE,Annie/Ezreal (NX/PZ),Jarvan IV/Vayne (DE/FR),0,NEG,No,0.00319021666888209,0.000265851389073508
0,1,(0.0% - 97.5%),FALSE,Gwen/Hecarim/Zed (IO/SI),Jarvan IV/Vayne (DE/FR),0,NEG,No,0.000212681111258806,0.000265851389073508
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Jarvan IV/Vayne (DE/FR),0,NEG,No,0.0341884886348531,0.000265851389073508
0,1,(0.0% - 97.5%),FALSE,Ezreal/Seraphine (BC/PZ),Jarvan IV/Vayne (DE/FR),0,NEG,No,0.00275156187691081,0.000265851389073508
0,1,(0.0% - 97.5%),FALSE,Vi/Zoe (MT/PZ),Jarvan IV/Vayne (DE),0,NEG,No,0.000119633125083079,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Lucian/Miss Fortune (BW/DE),Swain/Twisted Fate (BW/NX),0,NEG,No,0.000239266250166157,0.0154858434135318
0,1,(0.0% - 97.5%),FALSE,Norra/Viego (BC/SI),Jarvan IV/Yuumi (BC/DE),0,NEG,No,0.020350923833577,1.32925694536754e-05
0,1,(0.0% - 97.5%),FALSE,Gwen/Katarina (NX/SI),Jarvan IV/Vayne (DE),0,NEG,No,0.0341884886348531,0.000119633125083079
0,1,(0.0% - 97.5%),FALSE,Jarvan IV/Vayne (DE),Kayle/Zoe (BC/MT),0,NEG,No,0.000119633125083079,0.00333643493287252
0,1,(0.0% - 97.5%),FALSE,Karma (IO/SI),Aphelios/Illaoi (BW/MT),0,NEG,No,3.98777083610262e-05,0.000651335903230094
0,1,(0.0% - 97.5%),FALSE,Zilean (PZ/SH),Trundle (FR/PZ),0,NEG,No,0.000744383889405822,0.00607470424032966
0,1,(0.0% - 97.5%),FALSE,Vi/Zoe (MT/PZ),Kayle/Zoe (MT/PZ),0,NEG,No,0.000119633125083079,0.0035092383357703
0,1,(0.0% - 97.5%),FALSE,Anivia/Elise (FR/SI),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,1.32925694536754e-05,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Tristana (BC/NX),Lissandra/Trundle (FR/SI),0,NEG,No,0.00321680180778945,0.00150206034826532
0,1,(0.0% - 97.5%),FALSE,Teemo/Tristana (BC/NX),Lucian/Poppy (DE/MT),0,NEG,No,0.00233949222384687,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Azir/Xerath (SH),Teemo/Tristana (BC/NX),0,NEG,No,0.00554300146218264,0.00233949222384687
0,1,(0.0% - 97.5%),FALSE,Braum/Vladimir (FR/NX),Kindred/Nasus (SI/SH),0,NEG,No,0.000797554167220524,0.00810846736674199
0,1,(0.0% - 97.5%),FALSE,Braum/Yuumi (FR/MT),Annie/Katarina (NX/PZ),0,NEG,No,0.00083743187558155,0.00693872125481856
0,1,(0.0% - 97.5%),FALSE,Annie/Jhin/Swain (RU/NX),Braum/Yuumi (FR/MT),0,NEG,No,3.98777083610262e-05,0.00083743187558155
0,1,(0.0% - 97.5%),FALSE,Braum/Yuumi (FR/MT),Trundle/Tryndamere (FR/SI),0,NEG,No,0.00083743187558155,0.017732287651203
0,1,(0.0% - 97.5%),FALSE,Sion/Viego (NX/SI),Braum/Yuumi (FR/MT),0,NEG,No,0.00146218263990429,0.00083743187558155
0,1,(0.0% - 97.5%),FALSE,Azir/Irelia (IO/SH),Braum/Yuumi (FR/MT),0,NEG,No,0.00781603083876113,0.00083743187558155
0,1,(0.0% - 97.5%),FALSE,Kayle/Poppy (DE/MT),Braum/Yuumi (FR/MT),0,NEG,No,0.000132925694536754,0.00083743187558155
0,1,(0.0% - 97.5%),FALSE,Lucian/Shyvana (DE/MT),Zilean (PZ/SH),0,NEG,No,0.000119633125083079,0.000744383889405822
0,1,(0.0% - 97.5%),FALSE,Zilean (PZ/SH),Bard/Norra (BC/RU),0,NEG,No,0.000744383889405822,0.00128937923700651
0,1,(0.0% - 97.5%),FALSE,Aphelios/Diana (MT/SI),Jax/Ornn (FR/RU),0,NEG,No,0.000132925694536754,0.0569586601089991
0,1,(0.0% - 97.5%),FALSE,Kayle/Zoe (MT/SI),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000212681111258806,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Annie/Ezreal (NX/PZ),Kayle/Zoe (MT/SI),0,NEG,No,0.00319021666888209,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Illaoi/Zed (BW/IO),Anivia (FR/SI),0,NEG,No,0.000159510833444105,0.0143692675794231
0,1,(0.0% - 97.5%),FALSE,Anivia (FR/SI),Garen/Jarvan IV (DE/NX),0,NEG,No,0.0143692675794231,5.31702778147016e-05
0,1,(0.0% - 97.5%),FALSE,Illaoi (BW/FR),Katarina/Twisted Fate (BW/NX),0,NEG,No,0.000239266250166157,0.00191413000132926
0,1,(0.0% - 97.5%),FALSE,Trundle (FR/PZ),Ekko/Jinx (PZ/SH),0,NEG,No,0.00607470424032966,0.00800212681111259
0,1,(0.0% - 97.5%),FALSE,Katarina/Yasuo (IO/NX),Lucian/Poppy (DE/MT),0,NEG,No,0.00202047055695866,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Gnar/Tristana (BC/NX),Lucian/Poppy (DE/MT),0,NEG,No,0.0275156187691081,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Lucian/Poppy (DE/MT),Riven/Viktor (NX/PZ),0,NEG,No,0.000505117639239665,0.000212681111258806
0,1,(0.0% - 97.5%),FALSE,Pyke/Rek'Sai (BW/SH),Lucian/Poppy (DE/MT),0,NEG,No,0.0261198989764722,0.000505117639239665
0,1,(0.0% - 97.5%),FALSE,Xerath/Ziggs (MT/SH),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,1.32925694536754e-05,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Illaoi/Zed (BW/IO),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,0.000159510833444105,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Darius/Miss Fortune (BW/NX),Gnar/Tristana (BC/NX),0,NEG,No,0.000425362222517613,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Darius/Miss Fortune (BW/NX),0,NEG,No,0.044144623155656,0.000425362222517613
0,1,(0.0% - 97.5%),FALSE,Kayle/Vayne (DE/MT),Darius/Miss Fortune (BW/NX),0,NEG,No,0.000132925694536754,0.000425362222517613
0,1,(0.0% - 97.5%),FALSE,Lissandra/Trundle (FR/IO),Darius/Miss Fortune (BW/NX),0,NEG,No,0.00192742257078293,0.000425362222517613
0,1,(0.0% - 97.5%),FALSE,Trundle (FR/PZ),Darius/Miss Fortune (BW/NX),0,NEG,No,0.00607470424032966,0.000425362222517613
0,1,(0.0% - 97.5%),FALSE,Kalista/Lucian (DE/SI),Akshan (FR/SH),0,NEG,No,0.00493154326731357,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Braum/Gwen (FR/SI),0,NEG,No,0.044144623155656,6.6462847268377e-05
0,1,(0.0% - 97.5%),FALSE,Aurelion Sol/Vi (MT/PZ),Miss Fortune/Twisted Fate (BW/NX),0,NEG,No,2.65851389073508e-05,0.044144623155656
0,1,(0.0% - 97.5%),FALSE,Kindred/Nasus (SI/SH),Illaoi/Twisted Fate (BW/SI),0,NEG,No,0.00810846736674199,0.000199388541805131
0,1,(0.0% - 97.5%),FALSE,Annie/Gwen (NX/SI),Garen/Kayle (DE/MT),0,NEG,No,0.00034560680579556,0.00401435597500997
0,1,(0.0% - 97.5%),FALSE,Annie/Gwen (NX/SI),Norra/Swain (BC/NX),0,NEG,No,0.00034560680579556,0.0259603881430281
0,1,(0.0% - 97.5%),FALSE,Kayle/Leona (MT/NX),Seraphine (NX/PZ),0,NEG,No,0.000465239930878639,0.000358899375249236
0,1,(0.0% - 97.5%),FALSE,Gwen/Hecarim/Zed (IO/SI),Kayle/Zoe (MT/PZ),0,NEG,No,0.000212681111258806,0.0035092383357703
0,1,(0.0% - 97.5%),FALSE,Taliyah/Ziggs (FR/SH),Gnar/Norra (BC/NX),0,NEG,No,9.30479861757278e-05,0.0129602552173335
0,1,(0.0% - 97.5%),FALSE,Miss Fortune/Twisted Fate (BW/NX),Gwen/Thresh (DE/SI),0,NEG,No,0.044144623155656,5.31702778147016e-05
0,1,(0.0% - 97.5%),FALSE,Garen/Kayle (DE/MT),Illaoi (BW/IO),0,NEG,No,0.00401435597500997,0.00283131729363286
0,1,(0.0% - 97.5%),FALSE,Garen/Jarvan IV (DE/NX),Illaoi/Twisted Fate (BW/IO),0,NEG,No,5.31702778147016e-05,0.038003456068058
0,1,(0.0% - 97.5%),FALSE,Garen/Jarvan IV (DE/NX),Azir/Xerath (SH),0,NEG,No,5.31702778147016e-05,0.00554300146218264
0,1,(0.0% - 97.5%),FALSE,Heimerdinger (BC/FR),Garen/Illaoi (BW/DE),0,NEG,No,1.32925694536754e-05,0.000465239930878639
0,1,(0.0% - 97.5%),FALSE,Master Yi/Taric (IO/MT),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.000159510833444105,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Jarvan IV/Lucian/Poppy (DE/MT),Illaoi/Twisted Fate (BW/IO),0,NEG,No,7.97554167220524e-05,0.038003456068058
0,1,(0.0% - 97.5%),FALSE,Kayle/Zed (IO/MT),Norra (BC/SI),0,NEG,No,0.0260002658513891,0.000638043333776419
0,1,(0.0% - 97.5%),FALSE,Jarvan IV/Shyvana (DE/MT),Master Yi/Viktor (IO/PZ),0,NEG,No,0.000903894722849927,0.0132128140369533
0,1,(0.0% - 97.5%),FALSE,Kai'Sa (DE/SH),Malphite/Taliyah (MT/SH),0,NEG,No,0.00187425229296823,0.00261863618237405
0,1,(0.0% - 97.5%),FALSE,Malphite/Taliyah (MT/SH),Teemo/Tristana (BC/SI),0,NEG,No,0.00261863618237405,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Fiora (DE/FR),Gnar/Norra (BC/NX),0,NEG,No,7.97554167220524e-05,0.0129602552173335
0,1,(0.0% - 97.5%),FALSE,Shyvana/Yuumi (DE/MT),Teemo/Tristana (BC/SI),0,NEG,No,6.6462847268377e-05,0.00671274757410608
0,1,(0.0% - 97.5%),FALSE,Ryze (IO/RU),Evelynn/Gnar/Norra (BC/RU),0,NEG,No,0.0528512561478134,2.65851389073508e-05
0,1,(0.0% - 97.5%),FALSE,Sion/Viego (NX/SI),Gnar/Norra (BC/NX),0,NEG,No,0.00146218263990429,0.0129602552173335
0,1,(0.0% - 97.5%),FALSE,Garen/Kayle (DE/MT),Ezreal/Kennen (IO/PZ),0,NEG,No,0.00401435597500997,0.000412069653063937
0,1,(0.0% - 97.5%),FALSE,Kalista/Lucian (DE/SI),Kayle/Vayne (DE/MT),0,NEG,No,0.00493154326731357,0.000132925694536754
0,1,(0.0% - 97.5%),FALSE,Braum/Gwen (FR/SI),Gnar/Tristana (BC/NX),0,NEG,No,6.6462847268377e-05,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Zilean (BC/SH),Gnar/Tristana (BC/NX),0,NEG,No,2.65851389073508e-05,0.0275156187691081
0,1,(0.0% - 97.5%),FALSE,Kayle/Yuumi (FR/MT),Senna/Veigar (BC/SI),0,NEG,No,5.31702778147016e-05,0.0175727768177589
0,1,(0.0% - 97.5%),FALSE,Aphelios/Diana (MT/SI),Senna/Veigar (BC/SI),0,NEG,No,0.000132925694536754,0.0175727768177589
0,1,(0.0% - 97.5%),FALSE,Hecarim/Zed (IO/SI),Karma/Master Yi (IO/SI),0,NEG,No,0.0131330586202313,0.00215339625149541
0,1,(0.0% - 97.5%),FALSE,Shyvana/Soraka (DE/MT),Maokai/Nautilus (BW/SI),0,NEG,No,1.32925694536754e-05,0.010195400770969
0,1,(0.0% - 97.5%),FALSE,Ryze (IO/RU),Bard/Galio (RU/DE),0,NEG,No,0.0528512561478134,3.98777083610262e-05
0,1,(0.0% - 97.5%),FALSE,Lucian/Sejuani (DE/FR),Bard/Norra (BC/RU),0,NEG,No,0.000119633125083079,0.00128937923700651
0,1,(0.0% - 97.5%),FALSE,Vladimir (FR/NX),Swain/Twisted Fate (BW/NX),0,NEG,No,3.98777083610262e-05,0.0154858434135318
0,1,(0.0% - 97.5%),FALSE,Aatrox/Varus (RU/RU),Pyke/Rek'Sai (BW/SH),0,NEG,No,0.000119633125083079,0.0261198989764722
0,1,(0.0% - 97.5%),FALSE,Gnar (FR/NX),Evelynn/Lucian (DE/RU),0,NEG,No,0.000199388541805131,0.00265851389073508
0,1,(0.0% - 97.5%),FALSE,Gnar (FR/NX),Heimerdinger/Jayce (PZ/SI),0,NEG,No,0.000199388541805131,0.0139439053569055
0,1,(0.0% - 97.5%),FALSE,Gnar (FR/NX),Illaoi (BW/IO),0,NEG,No,0.000199388541805131,0.00283131729363286
0,1,(0.0% - 97.5%),FALSE,Ezreal/Seraphine (NX/PZ),Gnar (FR/NX),0,NEG,No,0.000186095972351456,0.000199388541805131
0,1,(0.0% - 97.5%),FALSE,Norra/Veigar (BC/SI),Gnar (FR/NX),0,NEG,No,0.0108866143825601,0.000199388541805131
