time,archetype_1,n,freq
2024-02-23T02:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),30,0.0191815856777494
2024-02-23T02:00:00Z,Caitlyn/Teemo (FR/PZ),22,0.0140664961636829
2024-02-23T02:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),46,0.0294117647058824
2024-02-23T02:00:00Z,Ashe/LeBlanc (FR/NX),56,0.0358056265984655
2024-02-23T02:00:00Z,Pyke/Rek'Sai (BW/SH),33,0.0210997442455243
2024-02-23T02:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),59,0.0377237851662404
2024-02-23T02:00:00Z,Elder Dragon (RU/FR),78,0.0498721227621483
2024-02-23T02:00:00Z,Annie/Jhin (RU/NX),77,0.04923273657289
2024-02-23T02:00:00Z,Gwen/Zed (IO/SI),59,0.0377237851662404
2024-02-23T03:00:00Z,Other,988,0.639896373056995
2024-02-23T03:00:00Z,Teemo (BC/PZ),47,0.030440414507772
2024-02-23T03:00:00Z,Karma/Sett (IO/PZ),25,0.0161917098445596
2024-02-23T03:00:00Z,Ekko/Jinx (PZ/SH),26,0.016839378238342
2024-02-23T03:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),20,0.0129533678756477
2024-02-23T03:00:00Z,Caitlyn/Teemo (FR/PZ),39,0.025259067357513
2024-02-23T03:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),53,0.0343264248704663
2024-02-23T03:00:00Z,Ashe/LeBlanc (FR/NX),69,0.0446891191709845
2024-02-23T03:00:00Z,Pyke/Rek'Sai (BW/SH),28,0.0181347150259067
2024-02-23T03:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),64,0.0414507772020725
2024-02-23T03:00:00Z,Elder Dragon (RU/FR),50,0.0323834196891192
2024-02-23T03:00:00Z,Annie/Jhin (RU/NX),66,0.0427461139896373
2024-02-23T03:00:00Z,Gwen/Zed (IO/SI),69,0.0446891191709845
2024-02-23T04:00:00Z,Other,1034,0.611834319526627
2024-02-23T04:00:00Z,Teemo (BC/PZ),55,0.0325443786982249
2024-02-23T04:00:00Z,Karma/Sett (IO/PZ),21,0.0124260355029586
2024-02-23T04:00:00Z,Ekko/Jinx (PZ/SH),33,0.0195266272189349
2024-02-23T04:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),24,0.0142011834319527
2024-02-23T04:00:00Z,Caitlyn/Teemo (FR/PZ),33,0.0195266272189349
2024-02-23T04:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),66,0.0390532544378698
2024-02-23T04:00:00Z,Ashe/LeBlanc (FR/NX),69,0.0408284023668639
2024-02-23T04:00:00Z,Pyke/Rek'Sai (BW/SH),56,0.0331360946745562
2024-02-23T04:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),49,0.0289940828402367
2024-02-23T04:00:00Z,Elder Dragon (RU/FR),76,0.0449704142011834
2024-02-23T04:00:00Z,Annie/Jhin (RU/NX),69,0.0408284023668639
2024-02-23T04:00:00Z,Gwen/Zed (IO/SI),105,0.0621301775147929
2024-02-23T05:00:00Z,Other,1048,0.63980463980464
2024-02-23T05:00:00Z,Teemo (BC/PZ),42,0.0256410256410256
2024-02-23T05:00:00Z,Karma/Sett (IO/PZ),28,0.0170940170940171
2024-02-23T05:00:00Z,Ekko/Jinx (PZ/SH),38,0.0231990231990232
2024-02-23T05:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),35,0.0213675213675214
2024-02-23T05:00:00Z,Caitlyn/Teemo (FR/PZ),39,0.0238095238095238
2024-02-23T05:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),41,0.025030525030525
2024-02-23T05:00:00Z,Ashe/LeBlanc (FR/NX),54,0.032967032967033
2024-02-23T05:00:00Z,Pyke/Rek'Sai (BW/SH),63,0.0384615384615385
2024-02-23T05:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),27,0.0164835164835165
2024-02-23T05:00:00Z,Elder Dragon (RU/FR),44,0.0268620268620269
2024-02-23T05:00:00Z,Annie/Jhin (RU/NX),54,0.032967032967033
2024-02-23T05:00:00Z,Gwen/Zed (IO/SI),125,0.0763125763125763
2024-02-23T06:00:00Z,Other,984,0.615769712140175
2024-02-23T06:00:00Z,Teemo (BC/PZ),25,0.0156445556946183
2024-02-23T06:00:00Z,Karma/Sett (IO/PZ),29,0.0181476846057572
2024-02-23T06:00:00Z,Ekko/Jinx (PZ/SH),38,0.0237797246558198
2024-02-23T06:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),29,0.0181476846057572
2024-02-23T06:00:00Z,Caitlyn/Teemo (FR/PZ),31,0.0193992490613267
2024-02-23T06:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),37,0.023153942428035
2024-02-23T06:00:00Z,Ashe/LeBlanc (FR/NX),81,0.0506883604505632
2024-02-23T06:00:00Z,Pyke/Rek'Sai (BW/SH),48,0.0300375469336671
2024-02-23T06:00:00Z,Elder Dragon/Galio/Morgana (RU/DE),43,0.0269086357947434
2024-02-23T06:00:00Z,Elder Dragon (RU/FR),59,0.0369211514392991
2024-02-23T06:00:00Z,Annie/Jhin (RU/NX),85,0.0531914893617021
2024-02-23T06:00:00Z,Gwen/Zed (IO/SI),109,0.0682102628285357
2024-02-23T07:00:00Z,Other,978,0.657258064516129
2024-02-23T07:00:00Z,Teemo (BC/PZ),31,0.0208333333333333
2024-02-23T07:00:00Z,Karma/Sett (IO/PZ),25,0.0168010752688172
2024-02-23T07:00:00Z,Ekko/Jinx (PZ/SH),16,0.010752688172043
2024-02-23T07:00:00Z,Elder Dragon/Morgana/Shyvana (RU/DE),38,0.0255376344086022
2024-02-23T07:00:00Z,Caitlyn/Teemo (FR/PZ),20,0.0134408602150538
2024-02-23T07:00:00Z,Elder Dragon/Mordekaiser/Viego (RU/SI),45,0.030241935483871
2024-02-23T07:00:00Z,Ashe/LeBlanc (FR/NX),75,0.0504032258064516
