archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Pyke/Rek'Sai (BW/SH),Garen/Jarvan IV (DE),5,8,0.625,(24.5% - 91.5%),FALSE,POS,No,0.0543684710351377,0.0111585944919278
Akshan/Samira (NX/SH),Fizz/Samira (BW/NX),5,8,0.625,(24.5% - 91.5%),FALSE,POS,No,0.00415479582146249,0.249762583095916
Karma/Sett (IO/PZ),Caitlyn/Samira (NX/PZ),5,8,0.625,(24.5% - 91.5%),FALSE,POS,No,0.0891500474833808,0.00308641975308642
Fizz/Samira (BW/NX),Pyke/Rek'Sai (BW/SH),65,112,0.580357142857143,(48.3% - 67.3%),FALSE,POS,No,0.249762583095916,0.0543684710351377
Pyke/Rek'Sai (BW/SH),Fizz/Samira (BW/NX),47,112,0.419642857142857,(32.7% - 51.7%),FALSE,NEG,No,0.0543684710351377,0.249762583095916
Fizz/Samira (BW/NX),Evelynn/Lucian (DE/RU),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.249762583095916,0.00367996201329535
Evelynn/Lucian (DE/RU),Fizz/Samira (BW/NX),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.00367996201329535,0.249762583095916
Heimerdinger/Jayce (PZ/SI),Heimerdinger/Jayce (PZ/SI),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,Yes,0.0312203228869896,0.0312203228869896
Fizz/Samira (BW/NX),Annie/Miss Fortune (BW/NX),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.249762583095916,0.00332383665716999
Annie/Miss Fortune (BW/NX),Fizz/Samira (BW/NX),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.00332383665716999,0.249762583095916
Karma/Sett (IO/PZ),Quinn/Vayne (RU/DE),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.0891500474833808,0.00641025641025641
Quinn/Vayne (RU/DE),Karma/Sett (IO/PZ),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,No,0.00641025641025641,0.0891500474833808
Norra/Veigar (BC/SI),Norra/Veigar (BC/SI),3,6,0.5,(11.8% - 88.2%),FALSE,TIE,Yes,0.0192307692307692,0.0192307692307692
Pyke/Rek'Sai (BW/SH),Pyke/Rek'Sai (BW/SH),10,20,0.5,(27.2% - 72.8%),FALSE,TIE,Yes,0.0543684710351377,0.0543684710351377
Pyke/Rek'Sai (BW/SH),Heimerdinger/Jayce (PZ/SI),8,13,0.615384615384615,(31.6% - 86.1%),FALSE,POS,No,0.0543684710351377,0.0312203228869896
