deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster
CEBQCAIEDMCACAAGEEVDABIFAQLBQGI2DMBQCAIEGEAQGAAOAICQIFI6AIAQCAAPAECQIHY,"DE,PZ",219,01PZ027 01PZ027 01PZ027 01DE006 01DE006 01DE006 01DE033 01DE033 01DE033 01DE042 01DE042 01DE042 01DE048 01DE048 01DE048 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 05PZ027 05PZ027 05PZ027 01PZ049 01PZ049 03DE014 03DE014 05PZ021 05PZ021 05PZ030 05PZ030 01DE015 05PZ031,"DE,PZ","Jayce,Lux","DE,PZ",,,,"15,25",Jayce/Lux,,
CEBQCAYABYBQCAAGDIUAKBIECULBQGI2AMAQCBA3AECQIHYEAEACCKJKGAAQCAIEHA,"DE,PZ",219,03DE014 03DE014 03DE014 01DE006 01DE006 01DE006 01DE026 01DE026 01DE026 01DE040 01DE040 01DE040 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 01PZ027 01PZ027 05PZ031 05PZ031 01DE033 01DE033 01DE041 01DE041 01DE042 01DE042 01DE048 01DE048 01PZ056,"DE,PZ","Heimerdinger,Jayce,Lux","DE,PZ",,,,"20,20",Heimerdinger/Jayce/Lux,,
CICACAYABIBAGBAFCEBQCABAFIXQGAIECANTQAYBAEABUAIDAQFQGAIEEYTTIAQBAECDCAQBAAKSS,"DE,PZ",200,03DE010 03DE010 03DE010 03PZ005 03PZ005 03PZ005 03PZ017 03PZ017 03PZ017 01DE032 01DE032 01DE032 01DE042 01DE042 01DE042 01DE047 01DE047 01DE047 01PZ016 01PZ016 01PZ016 01PZ027 01PZ027 01PZ027 01PZ056 01PZ056 01PZ056 01DE026 01DE026 03PZ011 03PZ011 01PZ038 01PZ038 01PZ039 01PZ039 01PZ052 01PZ052 01PZ049 01DE021 01DE041,"DE,PZ","Heimerdinger,Lux","DE,PZ",,,,"16,24",Heimerdinger/Lux,,
CEBQEAIEDM2AGAIAEEUCUBIFAQLBQGI2DMBQCAYABYAQKBAVAIAQABQ2AIAQEAABAECQIHY,"DE,PZ",219,01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 01DE033 01DE033 01DE033 01DE040 01DE040 01DE040 01DE042 01DE042 01DE042 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 05PZ027 05PZ027 05PZ027 03DE014 03DE014 05PZ021 05PZ021 01DE006 01DE006 01DE026 01DE026 02DE001 05PZ031,"DE,PZ","Jayce,Lux","DE,PZ",,,,"16,24",Jayce/Lux,,
CEBAEAIEBY4AIAIAEESSULYDAIAQIEA3AIBAAAIJAYAQABQPC4MBUKACAEAQIMIBAIAAK,"DE,PZ",100,01PZ014 01PZ014 01PZ014 01PZ056 01PZ056 01PZ056 01DE033 01DE033 01DE033 01DE037 01DE037 01DE037 01DE042 01DE042 01DE042 01DE047 01DE047 01DE047 01PZ016 01PZ016 01PZ027 01PZ027 02DE001 02DE001 02DE009 02DE009 01DE006 01DE006 01DE015 01DE015 01DE023 01DE023 01DE024 01DE024 01DE026 01DE026 01DE040 01DE040 01PZ049 02DE005,"DE,PZ","Heimerdinger,Lux","DE,PZ",,,,"29,11",Heimerdinger/Lux,,
CEBQCAYABYCQCAAGB4NCSKQGAUCBKFQYDENBWAQBAEACCAICAAAQA,"DE,PZ",219,03DE014 03DE014 03DE014 01DE006 01DE006 01DE006 01DE015 01DE015 01DE015 01DE026 01DE026 01DE026 01DE041 01DE041 01DE041 01DE042 01DE042 01DE042 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 05PZ027 05PZ027 05PZ027 01DE033 01DE033 02DE001 02DE001,"DE,PZ","Jayce,Lux","DE,PZ",,,,"22,18",Jayce/Lux,,
CEBQCBAECABACAAGFIDACBAQDMTS2NB2AMAQCAA2AEBQABQCAECB6OADAEBAAAIBAMCAWAYBAADQ6II,"DE,PZ",211,04PZ016 04PZ016 04PZ016 01DE006 01DE006 01DE006 01DE042 01DE042 01DE042 01PZ016 01PZ016 01PZ016 01PZ027 01PZ027 01PZ027 01PZ039 01PZ039 01PZ039 01PZ045 01PZ045 01PZ045 01PZ052 01PZ052 01PZ052 01PZ058 01PZ058 01PZ058 01DE026 01DE026 03DE006 03DE006 01PZ031 01PZ031 01PZ056 01PZ056 02DE001 03PZ011 01DE007 01DE015 01DE033,"DE,PZ","Heimerdinger,Lux","DE,PZ",,,,"14,26",Heimerdinger/Lux,,
CECACAQAAEAQGAAOAMAQABQPFIDAKBAVCYMBSGQ3AEBQCAA2FAUQCAIBAAQQ,"DE,PZ",219,02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 01DE006 01DE006 01DE006 01DE015 01DE015 01DE015 01DE042 01DE042 01DE042 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 05PZ027 05PZ027 05PZ027 01DE026 01DE026 01DE040 01DE040 01DE041 01DE041 01DE033,"DE,PZ","Jayce,Lux","DE,PZ",,,,"22,18",Jayce/Lux,,
CECACAYABYBACABIFIBACBA3GQCQKBAVCYMBSGQCAECAIBYDAEACCKJQAIAQCAAGAECQIHY,"DE,PZ",219,03DE014 03DE014 03DE014 01DE040 01DE040 01DE040 01DE042 01DE042 01DE042 01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 04PZ007 04PZ007 01DE033 01DE033 01DE041 01DE041 01DE048 01DE048 01DE006 05PZ031,"DE,PZ","Jayce,Lux","DE,PZ",,,,"16,24",Jayce/Lux,,
CQDACAQAAEAQEBAIAEBQADQBAUFJQAICAEAASHIDAUCAMCINAUAQCAAPAEAQINABAIAAOAIFAQFAEBAAAIBQCAIBAADQ,"DE,PZ",214,02DE001 02DE001 02DE001 02PZ008 02PZ008 02PZ008 03DE014 03DE014 03DE014 05BC152 05BC152 05BC152 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 05PZ006 05PZ006 05PZ006 05PZ009 05PZ009 05PZ009 05PZ013 05PZ013 05PZ013 01DE015 01DE015 01PZ052 01PZ052 02DE007 02DE007 05PZ010 05PZ010 04DE002 04DE002 04DE003 04DE003 01DE007,"BC,DE,PZ","Caitlyn,Vi",PZ,,02DE001 02DE001 02DE001 02PZ008 02PZ008 02PZ008 03DE014 03DE014 03DE014 05PZ152 05PZ152 05PZ152 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 05PZ006 05PZ006 05PZ006 05PZ009 05PZ009 05PZ009 05PZ013 05PZ013 05PZ013 01DE015 01DE015 01PZ052 01PZ052 02DE007 02DE007 05PZ010 05PZ010 04DE002 04DE002 04DE003 04DE003 01DE007,"DE,PZ","21,19",Caitlyn/Vi (DE/PZ),,
CECQCAIEDMAQEAABAEBQADQDAUCBKFQYAUAQACIYDIQSUAQBAEACSAQFAQNBWAIBAECDC,"DE,PZ",219,01PZ027 01PZ027 01PZ027 02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 01DE009 01DE009 01DE009 01DE024 01DE024 01DE024 01DE026 01DE026 01DE026 01DE033 01DE033 01DE033 01DE042 01DE042 01DE042 01DE041 01DE041 05PZ026 05PZ026 05PZ027 05PZ027 01PZ049,"DE,PZ","Jayce,Lux","DE,PZ",,,,"23,17",Jayce/Lux,,
CMBAKAIADANCCKBKAUAQIDQQCM2DQAQBAEACAAQBAQNR6AYBAIAACAIEAQHAEAIAA4UQ,"DE,PZ",203,01DE024 01DE024 01DE024 01DE026 01DE026 01DE026 01DE033 01DE033 01DE033 01DE040 01DE040 01DE040 01DE042 01DE042 01DE042 01PZ014 01PZ014 01PZ014 01PZ016 01PZ016 01PZ016 01PZ019 01PZ019 01PZ019 01PZ052 01PZ052 01PZ052 01PZ056 01PZ056 01PZ056 01DE032 01DE032 01PZ027 01PZ027 01PZ031 01PZ031 02DE001 04PZ014 01DE007 01DE041,"DE,PZ","Heimerdinger,Lux","DE,PZ",,,,"20,20",Heimerdinger/Lux,,
CEBQCAYABYBQCAAGDIUAKBIECULBQGI2AMAQCBA3AECQIHYEAEAA6IJJGAAQCAIAFI,"DE,PZ",219,03DE014 03DE014 03DE014 01DE006 01DE006 01DE006 01DE026 01DE026 01DE026 01DE040 01DE040 01DE040 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 01PZ027 01PZ027 05PZ031 05PZ031 01DE015 01DE015 01DE033 01DE033 01DE041 01DE041 01DE048 01DE048 01DE042,"DE,PZ","Jayce,Lux","DE,PZ",,,,"21,19",Jayce/Lux,,
CECACAQAAEAQIBAKAMCAABYIB4CQCAABAMGA6GQDAEBQADQBAQAAUAQBAADASAQBAEADMAIEAABA,"DE,PZ",211,02DE001 02DE001 02DE001 04PZ010 04PZ010 04PZ010 04DE007 04DE007 04DE007 04DE008 04DE008 04DE008 04DE015 04DE015 04DE015 01DE001 01DE001 01DE001 01DE003 01DE003 01DE003 01DE012 01DE012 01DE012 01DE015 01DE015 01DE015 01DE026 01DE026 01DE026 03DE014 03DE014 04DE010 04DE010 01DE006 01DE006 01DE009 01DE009 01DE054 04DE002,"DE,PZ","Garen,Jarvan IV",DE,"01DE001,01DE001,01DE001",,,"37,3",Garen/Jarvan IV (DE/PZ),,
CQBQCAIAFIAQGAAOAICQIFQ2AMAQCBAQAICQIFIZAYAQABQPC4NCCKAGAEBAIBQBAMCAWAIFBKMACAQBAAESSAQBAQMBWAYFAQMBWHY,"DE,PZ",219,01DE042 01DE042 01DE042 03DE014 03DE014 03DE014 05PZ022 05PZ022 05PZ022 05PZ026 05PZ026 05PZ026 01PZ016 01PZ016 05PZ021 05PZ021 05PZ025 05PZ025 01DE006 01DE006 01DE015 01DE015 01DE023 01DE023 01DE026 01DE026 01DE033 01DE033 01DE040 01DE040 02PZ006 03PZ011 05BC152 01DE009 01DE041 01PZ024 01PZ027 05PZ024 05PZ027 05PZ031,"BC,DE,PZ","Jayce,Lux","DE,PZ",,01DE042 01DE042 01DE042 03DE014 03DE014 03DE014 05PZ022 05PZ022 05PZ022 05PZ026 05PZ026 05PZ026 01PZ016 01PZ016 05PZ021 05PZ021 05PZ025 05PZ025 01DE006 01DE006 01DE015 01DE015 01DE023 01DE023 01DE026 01DE026 01DE033 01DE033 01DE040 01DE040 02PZ006 03PZ011 05PZ152 01DE009 01DE041 01PZ024 01PZ027 05PZ024 05PZ027 05PZ031,"DE,PZ","20,20",Jayce/Lux,,
CEBQEAIEDM2AGAIABEMCUAYFAQLBQGIFAEAQADYBAIAAKAIDAAHAEAIEBYYQEBIECUNQEAIBAADACAIECA,"DE,PZ",219,01PZ027 01PZ027 01PZ027 01PZ052 01PZ052 01PZ052 01DE009 01DE009 01DE009 01DE024 01DE024 01DE024 01DE042 01DE042 01DE042 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 01DE015 01DE015 02DE005 02DE005 03DE014 03DE014 01PZ014 01PZ014 01PZ049 01PZ049 05PZ021 05PZ021 05PZ027 05PZ027 01DE006 01PZ016,"DE,PZ","Jayce,Lux","DE,PZ",,,,"16,24",Jayce/Lux,,
CEBQCAYABYCACAAGDIUCUBIFAQKRMGAZDIBACAQAAEBACAAPFEBQCAIEDMAQKBA7AIAQAFZQ,"DE,PZ",219,03DE014 03DE014 03DE014 01DE006 01DE006 01DE006 01DE026 01DE026 01DE026 01DE040 01DE040 01DE040 01DE042 01DE042 01DE042 05PZ021 05PZ021 05PZ021 05PZ022 05PZ022 05PZ022 05PZ024 05PZ024 05PZ024 05PZ025 05PZ025 05PZ025 05PZ026 05PZ026 05PZ026 02DE001 02DE001 01DE015 01DE015 01DE041 01DE041 01PZ027 05PZ031 01DE023 01DE048,"DE,PZ","Jayce,Lux","DE,PZ",,,,"23,17",Jayce/Lux,,
CIBQCAIEDIBAEAACAYCACAADCYOSMBIBAICAGAIDAQFAEAIEDYZAEAQAAEDQGAIACUQDQAIBAIAAU,"DE,PZ",200,01PZ026 01PZ026 01PZ026 02DE002 02DE002 02DE002 02DE006 02DE006 02DE006 01DE003 01DE003 01DE003 01DE022 01DE022 01DE022 01DE029 01DE029 01DE029 01DE038 01DE038 01DE038 02PZ003 02PZ003 03PZ010 03PZ010 01PZ030 01PZ030 01PZ050 01PZ050 02DE001 02DE001 02DE007 02DE007 01DE021 01DE021 01DE032 01DE032 01DE056 01DE056 02DE010,"DE,PZ","Lucian,Quinn",DE,,,,"29,11",Lucian/Quinn (DE/PZ),,
CMCQCAIABEAQCBATAEBAICABAQAAEAYDAQBAGBIFAEBAAAIBAMAA4AQBAANCAAQDAQFBEAYBAQNBWOQBAEBQIFQ,"DE,PZ",203,01DE009 01DE009 01DE009 01PZ019 01PZ019 01PZ019 02PZ008 02PZ008 02PZ008 04DE002 04DE002 04DE002 03PZ002 03PZ002 03PZ002 03PZ003 03PZ003 03PZ003 03PZ005 03PZ005 03PZ005 02DE001 02DE001 03DE014 03DE014 01DE026 01DE026 01DE032 01DE032 03PZ010 03PZ010 03PZ018 03PZ018 01PZ026 01PZ026 01PZ027 01PZ027 01PZ058 01PZ058 03PZ022,"DE,PZ","Vi,Viktor",PZ,,,,"14,26",Vi/Viktor (DE/PZ),,
CMBQCAYABYBACAAJDUCQIBYUGZTYCAMCAECACAIADIAQEAABAECAAAQDAQDQ2XMAAEBACBAAAMBQIBZ3IWFAC,"DE,SH",212,03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 04SH020 04SH020 04SH020 04SH054 04SH054 04SH054 04SH103 04SH103 04SH103 04SH129 04SH129 04SH129 04SH130 04SH130 04SH130 01DE026 01DE026 02DE001 02DE001 04DE002 04DE002 04SH013 04SH013 04SH093 04SH093 04SH128 04SH128 04DE003 04SH059 04SH069 04SH138,"DE,SH","Akshan,Sivir",SH,,,,"16,24",Akshan/Sivir (DE/SH),,
CMBQCAIADUAQGAAOBICAODIUEY3V2Z4AAGAQDAQBRIAQCAICAAAQEAIBAANACBAHCA,"DE,SH",212,01DE029 01DE029 01DE029 03DE014 03DE014 03DE014 04SH013 04SH013 04SH013 04SH020 04SH020 04SH020 04SH038 04SH038 04SH038 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH128 04SH128 04SH128 04SH129 04SH129 04SH129 04SH130 04SH130 04SH130 04SH138 04SH138 04SH138 02DE001 02DE001 01DE026 04SH016,"DE,SH","Akshan,Sivir",SH,,,,"9,31",Akshan/Sivir (DE/SH),,
CMBQCAQAAEBACAA2FIBQIBZWQIAYUAIDAEBQADQEAEAAMCIPDUCAIBYNLVWYAAIBAQCAOO3HNKAQC,"DE,SH",212,02DE001 02DE001 02DE001 01DE026 01DE026 01DE026 01DE042 01DE042 01DE042 04SH054 04SH054 04SH054 04SH130 04SH130 04SH130 04SH138 04SH138 04SH138 03DE014 03DE014 01DE006 01DE006 01DE009 01DE009 01DE015 01DE015 01DE029 01DE029 04SH013 04SH013 04SH093 04SH093 04SH109 04SH109 04SH128 04SH128 04SH059 04SH103 04SH106 04SH129,"DE,SH","Akshan,Lux","DE,SH",,,,"19,21",Akshan/Lux,,
CMCAEAYAAYHAGAIABEGBUAYEAAAQODYEAQDRILJXM4AQCAQAAEBACAIACUAQIAAJ,"DE,SH",211,03DE006 03DE006 03DE006 03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE012 01DE012 01DE012 01DE026 01DE026 01DE026 04DE001 04DE001 04DE001 04DE007 04DE007 04DE007 04DE015 04DE015 04DE015 04SH020 04SH020 04SH020 04SH045 04SH045 04SH045 04SH055 04SH055 04SH055 04SH103 04SH103 04SH103 02DE001 02DE001 01DE021 04DE009,"DE,SH","Garen,Sivir","DE,SH",,,,"28,12",Garen/Sivir,,
CMBQCAYABYBACAAJEUCAIBYUGZTYEAIEAEAQADYBAIAACAQEAABAGBAEA4GV3AABQEAQEAIEA4TAEAIADIOQ,"DE,SH",212,03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE037 01DE037 01DE037 04SH020 04SH020 04SH020 04SH054 04SH054 04SH054 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 01DE015 01DE015 02DE001 02DE001 04DE002 04DE002 04DE003 04DE003 04SH013 04SH013 04SH093 04SH093 04SH128 04SH128 04SH129 04SH129 04SH038 01DE026 01DE029,"DE,SH","Akshan,Sivir",SH,,,,"19,21",Akshan/Sivir (DE/SH),,
CMBQCBAAAIBQCAAWEATAMBAHAMNCMNR3RIAQEAQDAAFA4AQEA4ZWOAQBAQDWUAIFA4JA,"DE,SH",214,04DE002 04DE002 04DE002 01DE022 01DE022 01DE022 01DE032 01DE032 01DE032 01DE038 01DE038 01DE038 04SH003 04SH003 04SH003 04SH026 04SH026 04SH026 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH059 04SH059 04SH059 04SH138 04SH138 04SH138 03DE010 03DE010 03DE014 03DE014 04SH051 04SH051 04SH103 04SH103 04SH106 05SH018,"DE,SH","Azir,Lucian","DE,SH",,,,"16,24",Azir/Lucian,,
CMCACAIABEAQEAABAEBQADQEAQDRIN25M4BQEBAAAMDQGAIACUTTMAYEA4GTNAQBAEBQIAABAIEA,"DE,SH",212,01DE009 01DE009 01DE009 02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 04SH020 04SH020 04SH020 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04DE003 04DE003 04DE007 04DE007 01DE021 01DE021 01DE039 01DE039 01DE054 01DE054 04SH013 04SH013 04SH054 04SH054 04SH130 04SH130 04DE001 04DE002 04DE008,"DE,SH","Akshan,Jarvan IV,Sivir","DE,SH",,,,"22,18",Akshan/Jarvan IV/Sivir,,
CMCQCAIABEAQEAABAEBQADQBAQAAGBIEA4KDOXLHQIAQGAIBAA3AEBAAAEDQEBAHBU3ACAYBAADBKJI,"DE,SH",212,01DE009 01DE009 01DE009 02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 04DE003 04DE003 04DE003 04SH020 04SH020 04SH020 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 01DE054 01DE054 04DE001 04DE001 04DE007 04DE007 04SH013 04SH013 04SH054 04SH054 01DE006 01DE021 01DE037,"DE,SH","Akshan,Sivir",SH,,,,"21,19",Akshan/Sivir (DE/SH),,
CMBQCAYABYBQCAARDIWQKBAHBMOCGO3ZAMAQCABFAEBAAAIDAQDU6XLNAEBQIBY6JBGA,"DE,SH",207,03DE014 03DE014 03DE014 01DE017 01DE017 01DE017 01DE026 01DE026 01DE026 01DE045 01DE045 01DE045 04SH011 04SH011 04SH011 04SH028 04SH028 04SH028 04SH035 04SH035 04SH035 04SH059 04SH059 04SH059 04SH121 04SH121 04SH121 01DE037 01DE037 02DE001 02DE001 04SH079 04SH079 04SH093 04SH093 04SH109 04SH109 04SH030 04SH072 04SH076,"DE,SH",Fiora,DE,,,,"16,24",Fiora (DE/SH),,
CMBQCAYABYBACAAJDUDAIBYUGY3V2Z4CAECACAQAAEAQIAADAECAODICAEACKNQCAEAQAFICAQAAEBY,"DE,SH",212,03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 04SH020 04SH020 04SH020 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 02DE001 02DE001 04DE003 04DE003 04SH013 04SH013 01DE037 01DE037 01DE054 01DE054 01DE021 04DE002 04DE007,"DE,SH","Akshan,Sivir",SH,,,,"20,20",Akshan/Sivir (DE/SH),,
CMBQCAYABYAQIAADBACAODIUDQSSMNSJNEBACBIHCEBAIB25M4BQCAQABIAQIAAMAICAOO3N,"DE,SH",214,03DE014 03DE014 03DE014 04DE003 04DE003 04DE003 04SH013 04SH013 04SH013 04SH020 04SH020 04SH020 04SH028 04SH028 04SH028 04SH037 04SH037 04SH037 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH073 04SH073 04SH073 04SH105 04SH105 04SH105 05SH017 05SH017 04SH093 04SH093 04SH103 04SH103 02DE010 04DE012 04SH059 04SH109,"DE,SH","Sivir,Taliyah",SH,,,,"8,32",Sivir/Taliyah (DE/SH),,
CMCACAQAAEAQGAAOAIAQACI5A4CAODIUGY3V2Z4CAEBACAIAGYBAIBZGRIAQCAIBAAKQ,"DE,SH",212,02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE029 01DE029 01DE029 04SH013 04SH013 04SH013 04SH020 04SH020 04SH020 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 01DE054 01DE054 04SH038 04SH038 04SH138 04SH138 01DE021,"DE,SH","Akshan,Sivir",SH,,,,"15,25",Akshan/Sivir (DE/SH),,
CMCACAYABYBACAAJGYBQIAABAMDQMBAHBUKDOXLHQIAQEAICAAAQCBAAAIAA,"DE,SH",212,03DE014 03DE014 03DE014 01DE009 01DE009 01DE009 01DE054 01DE054 01DE054 04DE001 04DE001 04DE001 04DE003 04DE003 04DE003 04DE007 04DE007 04DE007 04SH013 04SH013 04SH013 04SH020 04SH020 04SH020 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 02DE001 02DE001 04DE002 04DE002,"DE,SH","Akshan,Sivir",SH,,,,"22,18",Akshan/Sivir (DE/SH),,
CMBQCAIABEAQGAAOAYCAODJGGZBYCAMCAECACAQAAEAQIAACAIAQAHJFAICAORLHAIAQCABWAMCAOO2MQAAQ,"DE,SH",212,01DE009 01DE009 01DE009 03DE014 03DE014 03DE014 04SH013 04SH013 04SH013 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH067 04SH067 04SH067 04SH129 04SH129 04SH129 04SH130 04SH130 04SH130 02DE001 02DE001 04DE002 04DE002 01DE029 01DE029 01DE037 01DE037 04SH069 04SH069 04SH103 04SH103 01DE054 04SH059 04SH076 04SH128,"DE,SH","Akshan,Renekton",SH,,,,"15,25",Akshan/Renekton (DE/SH),,
CMCACAIABEAQGAAOAICAACAMAUCAOFBGGY3WOAYBAIAACAQEA4GV2AYEAAAQEBYBAECAOOY,"DE,SH",211,01DE009 01DE009 01DE009 03DE014 03DE014 03DE014 04DE008 04DE008 04DE008 04DE012 04DE012 04DE012 04SH020 04SH020 04SH020 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH103 04SH103 04SH103 02DE001 02DE001 04SH013 04SH013 04SH093 04SH093 04DE001 04DE001 04DE002 04DE002 04DE007 04DE007 04SH059,"DE,SH","Jarvan IV,Sivir","DE,SH",,,,"20,20",Jarvan IV/Sivir,,
CQCQCAYABYAQIAACAECQUKIDAEAASIBFA4CAODJWG5OWPAQBRIAQAAIBAQDTW,"DE,SH",214,03DE014 03DE014 03DE014 04DE002 04DE002 04DE002 05BC041 05BC041 05BC041 01DE009 01DE009 01DE009 01DE032 01DE032 01DE032 01DE037 01DE037 01DE037 04SH013 04SH013 04SH013 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 04SH138 04SH138 04SH138 04SH059,"BC,DE,SH","Akshan,Poppy","BC,SH",,03DE014 03DE014 03DE014 04DE002 04DE002 04DE002 05DE041 05DE041 05DE041 01DE009 01DE009 01DE009 01DE032 01DE032 01DE032 01DE037 01DE037 01DE037 04SH013 04SH013 04SH013 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH130 04SH130 04SH130 04SH138 04SH138 04SH138 04SH059,"DE,SH","18,22",Akshan/Poppy (DE/SH),,
CMCQCAQAAEAQGAAOAECAAAQCAEABULICAQDQ2TYDAEBQAAQCAEAA2EIEAQDRYO2IPEBAEAIAA4SQGBAHJROW2,"DE,SH",207,02DE001 02DE001 02DE001 03DE014 03DE014 03DE014 04DE002 04DE002 04DE002 01DE026 01DE026 01DE026 01DE045 01DE045 01DE045 04SH013 04SH013 04SH013 04SH079 04SH079 04SH079 03DE002 03DE002 01DE013 01DE013 01DE017 01DE017 04SH028 04SH028 04SH059 04SH059 04SH072 04SH072 04SH121 04SH121 01DE007 01DE037 04SH076 04SH093 04SH109,"DE,SH",Fiora,DE,,,,"23,17",Fiora (DE/SH),,
CMBACBAABAAQIB2DAIAQIAABBACAODIQEYWTARKMM4CQCAQAAUAQGAAOAQCAAAYFA4FAIBAHAESWY3IGAEAAOCITEAZDQ,"DE,SH",207,04DE008 04DE008 04DE008 04SH067 04SH067 04SH067 04DE001 04DE001 04SH013 04SH013 04SH016 04SH016 04SH038 04SH038 04SH045 04SH045 04SH048 04SH048 04SH069 04SH069 04SH076 04SH076 04SH103 04SH103 02DE005 03DE014 04DE003 04DE005 04DE007 04DE010 04SH001 04SH037 04SH108 04SH109 01DE007 01DE009 01DE019 01DE032 01DE050 01DE056,"DE,SH","Jarvan IV,Renekton","DE,SH",,,,"17,23",Jarvan IV/Renekton,,
CMCACAIACYAQIAADAMBAAAQHBEDAIBYDDIODGOK5AIAQEAAIAIAQAHJBAEAQIAAC,"DE,SH",203,01DE022 01DE022 01DE022 04DE003 04DE003 04DE003 02DE002 02DE002 02DE002 02DE007 02DE007 02DE007 02DE009 02DE009 02DE009 04SH003 04SH003 04SH003 04SH026 04SH026 04SH026 04SH028 04SH028 04SH028 04SH051 04SH051 04SH051 04SH057 04SH057 04SH057 04SH093 04SH093 04SH093 02DE008 02DE008 01DE029 01DE029 01DE033 01DE033 04DE002,"DE,SH","Azir,Lucian","DE,SH",,,,"22,18",Azir/Lucian,,
CMCACAIADIAQIAADAIBAAAQJBACAOAINCQOCMKKJNEBACAYABIAQIB2MAA,"DE,SH",203,01DE026 01DE026 01DE026 04DE003 04DE003 04DE003 02DE002 02DE002 02DE002 02DE009 02DE009 02DE009 04SH001 04SH001 04SH001 04SH013 04SH013 04SH013 04SH020 04SH020 04SH020 04SH028 04SH028 04SH028 04SH038 04SH038 04SH038 04SH041 04SH041 04SH041 04SH073 04SH073 04SH073 04SH105 04SH105 04SH105 03DE010 03DE010 04SH076 04SH076,"DE,SH","Sivir,Taliyah",SH,,,,"14,26",Sivir/Taliyah (DE/SH),,
