deck_code,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype,archetype_pretty,archetype_cluster
CMBAEAYBAIEQOBAHBUTESXLHQAAYEAIDAECACCQBAUDRCBAEA4IBYNSMAEAQIAIO,"FR,SH",214,03FR002 03FR002 03FR002 03FR009 03FR009 03FR009 04SH013 04SH013 04SH013 04SH038 04SH038 04SH038 04SH073 04SH073 04SH073 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH128 04SH128 04SH128 04SH130 04SH130 04SH130 04FR010 04FR010 05SH017 05SH017 04SH016 04SH016 04SH028 04SH028 04SH054 04SH054 04SH076 04SH076 04FR014,"FR,SH","Akshan,Taliyah",SH,,,,"9,31",Akshan/Taliyah (FR/SH),,
CMCACAQBBEAQIAIJAMAQCAYUCYCAIBYBBUXUGAYBAQDWWAQEAEFA4AYBAEGB2MQBAEAQCNA,"FR,SH",203,02FR009 02FR009 02FR009 04FR009 04FR009 04FR009 01FR003 01FR003 01FR003 01FR020 01FR020 01FR020 01FR022 01FR022 01FR022 04SH001 04SH001 04SH001 04SH013 04SH013 04SH013 04SH047 04SH047 04SH047 04SH067 04SH067 04SH067 04SH107 04SH107 04FR010 04FR010 04FR014 04FR014 01FR012 01FR012 01FR029 01FR029 01FR050 01FR050 01FR052,"FR,SH","Nasus,Renekton",SH,,,,"26,14",Nasus/Renekton (FR/SH),,
CMBQCAIBGIBQIAIBAUHAIBAHFRBES6ADAECACBQCAEAQCFAEAQDQ2HA7NABACBAHHMAQKBYL,"FR,SH",214,01FR050 01FR050 01FR050 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR014 04FR014 04FR014 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 04SH073 04SH073 04SH073 04SH120 04SH120 04SH120 04FR006 04FR006 01FR001 01FR001 01FR020 01FR020 04SH013 04SH013 04SH028 04SH028 04SH031 04SH031 04SH104 04SH104 04SH059 05SH011,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"18,22",Lissandra/Taliyah,,
CMBQCBABBYBAGAICAYDQIBYBBMTDMQ2FM4BQCAIBAUAQIAIJAICAODJNAIAQGAIWAECAOHQ,"FR,SH",211,04FR014 04FR014 04FR014 03FR002 03FR002 03FR002 03FR006 03FR006 03FR006 04SH001 04SH001 04SH001 04SH011 04SH011 04SH011 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH067 04SH067 04SH067 04SH069 04SH069 04SH069 04SH103 04SH103 04SH103 01FR005 01FR005 04FR009 04FR009 04SH013 04SH013 04SH045 04SH045 03FR022 04SH030,"FR,SH","Renekton,Trundle","FR,SH",,,,"14,26",Renekton/Trundle,,
CMBAGBAHD4WEEBAEAEAQKBQOAMAQIAIJAICAODJCAMAQCAIUGIBQCBABBIBACAIFFICAIBYBHNEWQ,"FR,SH",207,04SH031 04SH031 04SH031 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR006 04FR006 04FR006 04FR014 04FR014 04FR014 04FR009 04FR009 04SH013 04SH013 04SH034 04SH034 01FR001 01FR001 01FR020 01FR020 01FR050 01FR050 04FR010 01FR005 01FR042 04SH001 04SH059 04SH073 04SH104,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"23,17",Lissandra/Taliyah,,
CMBQCAIBGIBQIBY7FREQIBABAECQUDQDAEAQCFADAQAQMCILAQCAODJCIJ4AA,"FR,SH",207,01FR050 01FR050 01FR050 04SH031 04SH031 04SH031 04SH044 04SH044 04SH044 04SH073 04SH073 04SH073 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR010 04FR010 04FR010 04FR014 04FR014 04FR014 01FR020 01FR020 04FR006 04FR006 04FR009 04FR009 04FR011 04FR011 04SH013 04SH013 04SH034 04SH034 04SH066 04SH066 04SH120 04SH120,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"23,17",Lissandra/Taliyah,,
CMBQCAIBGICAIAIBAUDA4BAEA4GR6LCCAMAQCAIUAECAOIQCAQAQSCQCAECACCYEAQDTWSLIPA,"FR,SH",207,01FR050 01FR050 01FR050 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR006 04FR006 04FR006 04FR014 04FR014 04FR014 04SH013 04SH013 04SH013 04SH031 04SH031 04SH031 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 01FR020 01FR020 04SH034 04SH034 04FR009 04FR009 04FR010 04FR010 04FR011 04SH059 04SH073 04SH104 04SH120,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"22,18",Lissandra/Taliyah,,
CMBQCAIBAMBQIAIBAUDAKBAHBUWEEXLYAECAIBY4D4REQAYBAEARIAQEAEFQ4AQEA5EWQ,"FR,SH",207,01FR003 01FR003 01FR003 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR006 04FR006 04FR006 04SH013 04SH013 04SH013 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 04SH093 04SH093 04SH093 04SH120 04SH120 04SH120 04SH028 04SH028 04SH031 04SH031 04SH034 04SH034 04SH072 04SH072 01FR020 04FR011 04FR014 04SH073 04SH104,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"15,25",Lissandra/Taliyah,,
CMBQGAIBAMCRIBAEAEAQKBQOAUCAOHA7FRBESAICAQDSE6AA,"FR,SH",207,01FR003 01FR003 01FR003 01FR005 01FR005 01FR005 01FR020 01FR020 01FR020 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR006 04FR006 04FR006 04FR014 04FR014 04FR014 04SH028 04SH028 04SH028 04SH031 04SH031 04SH031 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 04SH073 04SH073 04SH073 04SH034 04SH034 04SH120 04SH120,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"21,19",Lissandra/Taliyah,,
CMBQCAIBBMAQGAIJBECAOEBGGY3V2Z4AAGBADCQBAMAQCAIDAEBQCAQBAQDQ2AIBAQAQU,"FR,SH",212,01FR011 01FR011 01FR011 03FR009 03FR009 03FR009 04SH016 04SH016 04SH016 04SH038 04SH038 04SH038 04SH054 04SH054 04SH054 04SH055 04SH055 04SH055 04SH093 04SH093 04SH093 04SH103 04SH103 04SH103 04SH128 04SH128 04SH128 04SH130 04SH130 04SH130 04SH138 04SH138 04SH138 01FR003 01FR003 03FR002 03FR002 04SH013 04SH013 04FR010,"FR,SH",Akshan,SH,,,,"11,29",Akshan (FR/SH),,
CMCQCAYBAIAQIAIJAIAQCBI7AIBACAQGAUCAOJRNG5BWOAQBAEARUAQEA4GV2AIBAEARM,"FR,SH",207,03FR002 03FR002 03FR002 04FR009 04FR009 04FR009 01FR005 01FR005 01FR005 01FR031 01FR031 01FR031 02FR002 02FR002 02FR002 02FR006 02FR006 02FR006 04SH038 04SH038 04SH038 04SH045 04SH045 04SH045 04SH055 04SH055 04SH055 04SH067 04SH067 04SH067 04SH103 04SH103 04SH103 01FR026 01FR026 04SH013 04SH013 04SH093 04SH093 01FR022,"FR,SH","Renekton,Sejuani","FR,SH",,,,"21,19",Renekton/Sejuani,,
CMBQCAIBGICAIAIBAUFQ4BAEA4GSYQSJAMAQCAIUAICACBQJAICAOAI7AMAQCAI6AEBQCAQBAQAQU,"FR,SH",207,01FR050 01FR050 01FR050 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR011 04FR011 04FR011 04FR014 04FR014 04FR014 04SH013 04SH013 04SH013 04SH044 04SH044 04SH044 04SH066 04SH066 04SH066 04SH073 04SH073 04SH073 01FR020 01FR020 04FR006 04FR006 04FR009 04FR009 04SH001 04SH001 04SH031 04SH031 01FR030 03FR002 04FR010,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"24,16",Lissandra/Taliyah,,
CMAQEBAHCRTQKAICAEDACAYBBEBQIAIJBIHAIAIBBQKCUMQGAQDQ2EA2F5HV2AQBAEAQGAYEA4ARYOY,"FR,SH",207,04SH020 04SH020 04SH020 04SH103 04SH103 04SH103 02FR006 02FR006 03FR009 03FR009 04FR009 04FR009 04FR010 04FR010 04FR014 04FR014 01FR012 01FR012 01FR020 01FR020 01FR042 01FR042 01FR050 01FR050 04SH013 04SH013 04SH016 04SH016 04SH026 04SH026 04SH047 04SH047 04SH079 04SH079 04SH093 04SH093 01FR003 04SH001 04SH028 04SH059,"FR,SH","Nasus,Sivir",SH,,,,"19,21",Nasus/Sivir (FR/SH),,
CMBQGAIBAMFTEAYEA4PUE2AFAQAQCBIGBEHAGAIBAEAQCBABBIAQIB2JAEAQIB2I,"FR,SH",207,01FR003 01FR003 01FR003 01FR011 01FR011 01FR011 01FR050 01FR050 01FR050 04SH031 04SH031 04SH031 04SH066 04SH066 04SH066 04SH104 04SH104 04SH104 04FR001 04FR001 04FR001 04FR005 04FR005 04FR005 04FR006 04FR006 04FR006 04FR009 04FR009 04FR009 04FR014 04FR014 04FR014 01FR001 01FR001 04FR010 04FR010 04SH073 04SH073 04SH072,"FR,SH","Lissandra,Taliyah","FR,SH",,,,"28,12",Lissandra/Taliyah,,
CMAQCAIFGEBAEAIBA4KASAIFBQNSEJRHFEWS6NACAUAQCDQ2EITSSCQBAUEQWFA2EAUCWMBSGY,"FR,SI",9,01SI049 01SI049 01SI049 01FR007 01FR007 01FR020 01FR020 01SI012 01SI012 01SI027 01SI027 01SI034 01SI034 01SI038 01SI038 01SI039 01SI039 01SI041 01SI041 01SI045 01SI045 01SI047 01SI047 01SI052 01SI052 01FR014 01FR026 01FR034 01FR039 01FR041 01SI009 01SI011 01SI020 01SI026 01SI032 01SI040 01SI043 01SI048 01SI050 01SI054,"FR,SI","Thresh,Tryndamere","FR,SI",,,,"9,31",Thresh/Tryndamere,,
CMCACAQFAQBAIBIDAUCACAIBBMJCMBIBAUFSQKZQGEBACAIBFIAQCBIBAA,"FR,SI",203,02SI004 02SI004 02SI004 04SI003 04SI003 04SI003 04SI005 04SI005 04SI005 01FR001 01FR001 01FR001 01FR011 01FR011 01FR011 01FR018 01FR018 01FR018 01FR038 01FR038 01FR038 01SI011 01SI011 01SI011 01SI040 01SI040 01SI040 01SI043 01SI043 01SI043 01SI048 01SI048 01SI048 01SI049 01SI049 01SI049 01FR042 01FR042 01SI001 01SI001,"FR,SI","Ashe,Kindred","FR,SI",,,,"14,26",Ashe/Kindred,,
CEBQCAIBDUAQIAIFAYAQKHJCFAWC6MIDAEAQKDABAQAQUBIBAEAQGBZKGEBACAIBBQAQGAIG,"FR,SI",203,01FR029 01FR029 01FR029 04FR005 04FR005 04FR005 01SI029 01SI029 01SI029 01SI034 01SI034 01SI034 01SI040 01SI040 01SI040 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 01SI049 01SI049 01SI049 01SI012 01SI012 04FR010 04FR010 01FR001 01FR001 01FR003 01FR003 01FR007 01FR007 01FR042 01FR042 01FR049 01FR049 01FR012 03FR006,"FR,SI","Lissandra,Trundle",FR,,,,"20,20",Lissandra/Trundle (FR/SI),,
CMCACAYBAYBAIAIFBYBQCAIBAMKAIAIFB4OSYLYCAIAQCBY5AIAQKAJIAIAQCAJSAECACCQ,"FR,SI",203,03FR006 03FR006 03FR006 04FR005 04FR005 04FR005 04FR014 04FR014 04FR014 01FR001 01FR001 01FR001 01FR003 01FR003 01FR003 01FR020 01FR020 01FR020 01SI015 01SI015 01SI015 01SI029 01SI029 01SI029 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 01FR007 01FR007 01FR029 01FR029 01SI001 01SI001 01SI040 01SI040 01FR050 04FR010,"FR,SI","Lissandra,Trundle",FR,,,,"24,16",Lissandra/Trundle (FR/SI),,
CECQCAYBBEAQGBIQAICACCIOAMAQKAI5FACACAIBBQKCUAIBAECQ6AYBAQCTQAIFAUBQGAIFCM2TM,"FR,SI",214,03FR009 03FR009 03FR009 03SI016 03SI016 03SI016 04FR009 04FR009 04FR009 04FR014 04FR014 04FR014 01SI001 01SI001 01SI001 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01FR001 01FR001 01FR001 01FR012 01FR012 01FR012 01FR020 01FR020 01FR020 01FR042 01FR042 01FR042 01SI015 01SI015 04SI056 05SI003 01SI019 01SI053 01SI054,"FR,SI",Elise,SI,,,,"21,19",Elise (FR/SI),,
CECACAIFFAAQIAIOAIAQCFBSAIBQCBQWAMAQIBJYAQAQKAIPCMMQKAIBAEBQWDBHAIAQCBJBAECACCQ,"FR,SI",212,01SI040 01SI040 01SI040 04FR014 04FR014 04FR014 01FR020 01FR020 01FR020 01FR050 01FR050 01FR050 03FR006 03FR006 03FR006 03FR022 03FR022 03FR022 04SI056 04SI056 01SI001 01SI001 01SI015 01SI015 01SI019 01SI019 01SI025 01SI025 01FR001 01FR001 01FR003 01FR003 01FR011 01FR011 01FR012 01FR012 01FR039 01FR039 01SI033 04FR010,"FR,SI","Trundle,Tryndamere",FR,,,,"26,14",Trundle/Tryndamere (FR/SI),,
CECACAYBBEBACAIJBMBACBIEGEBAIBIDBUCQCAIBAEAQEAIHAEBQCAQCAQAQUDQDAECQ6KBWAMAQCAIUAEAQKHIBAMAQG,"FR,SI",203,03FR009 03FR009 03FR009 01FR009 01FR009 01FR009 01FR011 01FR011 01FR011 01SI004 01SI004 01SI004 01SI049 01SI049 01SI049 04SI003 04SI003 04SI003 04SI013 04SI013 04SI013 01FR001 01FR001 02FR007 02FR007 03FR002 03FR002 04FR010 04FR010 04FR014 04FR014 01SI015 01SI015 01SI040 01SI040 01SI054 01SI054 01FR020 01SI029 03FR003,"FR,SI",Braum,FR,,,,"21,19",Braum (FR/SI),,
CMCACAYBAYBACAIHCQBAIAIFBYBQCBI5FQXQEAIBAUUAKAIBAEBQYHJSAMAQCAJKAECACCQCAECQCDY,"FR,SI",203,03FR006 03FR006 03FR006 01FR007 01FR007 01FR007 01FR020 01FR020 01FR020 04FR005 04FR005 04FR005 04FR014 04FR014 04FR014 01SI029 01SI029 01SI029 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 01SI040 01SI040 01FR001 01FR001 01FR003 01FR003 01FR012 01FR012 01FR029 01FR029 01FR050 01FR050 01FR042 04FR010 01SI001 01SI015,"FR,SI","Lissandra,Trundle",FR,,,,"27,13",Lissandra/Trundle (FR/SI),,
CECACAYBAYBAIAIFBYBQCAIBCQOQIAIFDUUCYLYCAEAQCAYCAECQCEYDAEAQKDYBAQCQEAQBAEDTE,"FR,SI",203,03FR006 03FR006 03FR006 04FR005 04FR005 04FR005 04FR014 04FR014 04FR014 01FR001 01FR001 01FR001 01FR020 01FR020 01FR020 01FR029 01FR029 01FR029 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 01FR003 01FR003 01SI001 01SI001 01SI019 01SI019 01SI015 04SI002 01FR007 01FR050,"FR,SI","Lissandra,Trundle",FR,,,,"22,18",Lissandra/Trundle (FR/SI),,
CEBQCBAFAMCACAIDBQMB2BIBAUKCAKBOGYBQCBABBUAQIBJYAIAQKHBRAIAQCBI5AECACDQ,"FR,SI",212,04SI003 04SI003 04SI003 01FR003 01FR003 01FR003 01FR012 01FR012 01FR012 01FR024 01FR024 01FR024 01FR029 01FR029 01FR029 01SI020 01SI020 01SI020 01SI032 01SI032 01SI032 01SI040 01SI040 01SI040 01SI046 01SI046 01SI046 01SI054 01SI054 01SI054 04FR013 04FR013 04SI056 04SI056 01SI028 01SI028 01SI049 01SI049 01SI029 04FR014,"FR,SI",Anivia,FR,,,,"15,25",Anivia (FR/SI),,
CMBQCBABBYBQCAIHCQZAIAIFAEQSQKYDAEAQCDABAQAQSBIBAUHRSHJCGYBACAIBFIAQGAIE,"FR,SI",203,04FR014 04FR014 04FR014 01FR007 01FR007 01FR007 01FR020 01FR020 01FR020 01FR050 01FR050 01FR050 01SI001 01SI001 01SI001 01SI033 01SI033 01SI033 01SI040 01SI040 01SI040 01SI043 01SI043 01SI043 01FR012 01FR012 04FR009 04FR009 01SI015 01SI015 01SI025 01SI025 01SI029 01SI029 01SI034 01SI034 01SI054 01SI054 01FR042 03FR004,"FR,SI",Championless,,,,,"18,22",Championless (FR/SI),,
CMCACAYBAYBACAIDCQBAIAIFBYCACBI5FAWC6AYBAQAQUAQBAUAQ6AYBAEDR2MQBAECACCI,"FR,SI",203,03FR006 03FR006 03FR006 01FR003 01FR003 01FR003 01FR020 01FR020 01FR020 04FR005 04FR005 04FR005 04FR014 04FR014 04FR014 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 04FR010 04FR010 01SI001 01SI001 01SI015 01SI015 01FR007 01FR007 01FR029 01FR029 01FR050 01FR050 04FR009,"FR,SI","Lissandra,Trundle",FR,,,,"24,16",Lissandra/Trundle (FR/SI),,
CECACAIBCQAQGAIGAMCACBIJBYCACBI5FAXTCAQCAEAQCKQCAECQCLACAIAQKDZWAMAQCBYLBQ,"FR,SI",203,01FR020 01FR020 01FR020 03FR006 03FR006 03FR006 04FR005 04FR005 04FR005 04FR009 04FR009 04FR009 04FR014 04FR014 04FR014 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI047 01SI047 01SI047 01SI049 01SI049 01SI049 01FR001 01FR001 01FR042 01FR042 01SI001 01SI001 01SI044 01SI044 01SI015 01SI054 01FR007 01FR011 01FR012,"FR,SI","Lissandra,Trundle",FR,,,,"22,18",Lissandra/Trundle (FR/SI),,
CECACBAFHABACAIYDUBAIAIJBYDQCBIBAMKB2KBOGYBACAIBFIAQGBISAA,"FR,SI",212,04SI056 04SI056 04SI056 01FR024 01FR024 01FR024 01FR029 01FR029 01FR029 04FR009 04FR009 04FR009 04FR014 04FR014 04FR014 01SI001 01SI001 01SI001 01SI003 01SI003 01SI003 01SI020 01SI020 01SI020 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI046 01SI046 01SI046 01SI054 01SI054 01SI054 01FR042 01FR042 03SI018 03SI018,"FR,SI",Anivia,FR,,,,"14,26",Anivia (FR/SI),,
CEDACAQBAIAQGAIGAECACDQBAQCR2AQBAUOSQAYBAEBQYMQEAEAQKEYBAMARMAIFAUBQEAIBAEKAEAIDAUEAEAIFDEQQ,"FR,SI",214,02FR002 02FR002 02FR002 03FR006 03FR006 03FR006 04FR014 04FR014 04FR014 04SI029 04SI029 04SI029 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01FR003 01FR003 01FR003 01FR012 01FR012 01FR012 01FR050 01FR050 01FR050 01SI019 01SI019 03FR022 03FR022 05SI003 05SI003 01FR001 01FR001 01FR020 01FR020 03SI008 01SI025 01SI033,"FR,SI","Sejuani,Trundle",FR,,,,"24,16",Sejuani/Trundle (FR/SI),,
CECACAYBAYBAIAIFCIBQCBJIF4YQKAIBAMHB6MBTAMAQCAJSAEAQKOQBAMAQEAIBAECS4,"FR,SI",211,03FR006 03FR006 03FR006 04FR005 04FR005 04FR005 04FR018 04FR018 04FR018 01SI040 01SI040 01SI040 01SI047 01SI047 01SI047 01SI049 01SI049 01SI049 01FR003 01FR003 01FR003 01FR014 01FR014 01FR014 01FR031 01FR031 01FR031 01FR048 01FR048 01FR048 01FR051 01FR051 01FR051 01FR050 01FR050 01SI058 01SI058 03FR002 03FR002 01SI046,"FR,SI","Lissandra,Trundle",FR,,,,"28,12",Lissandra/Trundle (FR/SI),,
CECACBABBYBACAIDDABQIBIDCA4AIAIFCQRCWMACAEBQKEACAECS4MICAEAQCHIDAECQCAYP,"FR,SI",212,04FR014 04FR014 04FR014 01FR003 01FR003 01FR003 01FR024 01FR024 01FR024 04SI003 04SI003 04SI003 04SI016 04SI016 04SI016 04SI056 04SI056 04SI056 01SI020 01SI020 01SI020 01SI034 01SI034 01SI034 01SI043 01SI043 01SI043 01SI048 01SI048 01SI048 03SI016 03SI016 01SI046 01SI046 01SI049 01SI049 01FR029 01SI001 01SI003 01SI015,"FR,SI",Anivia,FR,,,,"10,30",Anivia (FR/SI),,
CECACAYBAYAQIAIFAMAQCAY5GICQCBITDUUCYLYCAIAQCAIUAICACCIOAEBACBIBB4,"FR,SI",203,03FR006 03FR006 03FR006 04FR005 04FR005 04FR005 01FR003 01FR003 01FR003 01FR029 01FR029 01FR029 01FR050 01FR050 01FR050 01SI019 01SI019 01SI019 01SI029 01SI029 01SI029 01SI040 01SI040 01SI040 01SI044 01SI044 01SI044 01SI047 01SI047 01SI047 01FR001 01FR001 01FR020 01FR020 04FR009 04FR009 04FR014 04FR014 01SI001 01SI015,"FR,SI","Lissandra,Trundle",FR,,,,"23,17",Lissandra/Trundle (FR/SI),,
CEDACAYBBEAQGBICAECACDQBAQCR2AQBAEGBIAYBAUHRGKAEAECACCIBAQCTQAQBAEBSUAQBAUOTMAIBAUCQ4,"FR,SI",214,03FR009 03FR009 03FR009 03SI002 03SI002 03SI002 04FR014 04FR014 04FR014 04SI029 04SI029 04SI029 01FR012 01FR012 01FR012 01FR020 01FR020 01FR020 01SI015 01SI015 01SI015 01SI019 01SI019 01SI019 01SI040 01SI040 01SI040 04FR009 04FR009 04SI056 04SI056 01FR003 01FR003 01FR042 01FR042 01SI029 01SI029 01SI054 01SI054 05SI014,"FR,SI",Championless,,,,,"18,22",Championless (FR/SI),,
CMBAEAIFCQUAKAIBAMKBQHJSAQAQCAIMAEBQKEQCAQAQUDQFAECQCAY5GE3ACAIBAUHQ,"FR,SI",203,01SI020 01SI020 01SI020 01SI040 01SI040 01SI040 01FR003 01FR003 01FR003 01FR020 01FR020 01FR020 01FR024 01FR024 01FR024 01FR029 01FR029 01FR029 01FR050 01FR050 01FR050 01FR012 01FR012 03SI018 03SI018 04FR010 04FR010 04FR014 04FR014 01SI001 01SI001 01SI003 01SI003 01SI029 01SI029 01SI049 01SI049 01SI054 01SI054 01SI015,"FR,SI",Anivia,FR,,,,"21,19",Anivia (FR/SI),,
CEAQIAICAMERUMIEAIBAEBAKAICAEAYHAMBQEFAWDEDQCAQHBQGQ4FYYF4AA,IO,207,01IO003 01IO003 01IO003 01IO009 01IO009 01IO009 01IO026 01IO026 01IO026 01IO049 01IO049 01IO049 02IO004 02IO004 02IO010 02IO010 04IO003 04IO003 04IO007 04IO007 03IO020 03IO020 03IO022 03IO022 03IO025 03IO025 01IO007 01IO007 01IO012 01IO012 01IO013 01IO013 01IO014 01IO014 01IO023 01IO023 01IO024 01IO024 01IO047 01IO047,IO,Zed,IO,,,,40,Zed,,
CMAQYAICAUDBCEY2DMTCQKRMGY4QCAQBAILDAAA,IO,9,01IO005 01IO005 01IO005 01IO006 01IO006 01IO006 01IO017 01IO017 01IO017 01IO019 01IO019 01IO019 01IO026 01IO026 01IO026 01IO027 01IO027 01IO027 01IO038 01IO038 01IO038 01IO040 01IO040 01IO040 01IO042 01IO042 01IO042 01IO044 01IO044 01IO044 01IO054 01IO054 01IO054 01IO057 01IO057 01IO057 01IO022 01IO022 01IO048 01IO048,IO,Championless,,,,,40,Championless (IO),,
CQCQCAQCBIAQGAQWAECQUOQBAUBAIBYBAIBQYEI3FQZDSAYBAEBBQAICAIEQCBACCQAQCAICCA,IO,221,02IO010 02IO010 02IO010 03IO022 03IO022 03IO022 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 01IO003 01IO003 01IO003 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO027 01IO027 01IO027 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO024 01IO024 02IO009 02IO009 04IO020 04IO020 01IO016,"BC,IO","Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",02IO010 02IO010 02IO010 03IO022 03IO022 03IO022 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 01IO003 01IO003 01IO003 01IO012 01IO012 01IO012 01IO017 01IO017 01IO017 01IO027 01IO027 01IO027 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO024 01IO024 02IO009 02IO009 04IO020 04IO020 01IO016,IO,40,Ahri/Kennen (IO),,
CECQCAYCCMAQIAQPAECQEBACAIBAKCQFAEBAQDAPGI4QIAIBAIBACAQCAMAQGAQUAECQEFICAEBQEBIBAUBBO,IO,221,03IO019 03IO019 03IO019 04IO015 04IO015 04IO015 05IO004 05IO004 05IO004 02IO005 02IO005 02IO005 02IO010 02IO010 02IO010 01IO008 01IO008 01IO008 01IO012 01IO012 01IO012 01IO015 01IO015 01IO015 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO002 01IO002 02IO003 02IO003 03IO020 03IO020 05IO021 05IO021 03IO005 05IO023,IO,"Ahri,Yasuo",IO,"01IO050,01IO050,01IO050",,,40,Ahri/Yasuo,,
CEBQCAQCBIAQGAQZA4AQEAYIBEGSUMRUAMAQGAQRAIAQEFRHAICAEAIHAEBQCAQYEA4Q,IO,207,02IO010 02IO010 02IO010 03IO025 03IO025 03IO025 01IO003 01IO003 01IO003 01IO008 01IO008 01IO008 01IO009 01IO009 01IO009 01IO013 01IO013 01IO013 01IO042 01IO042 01IO042 01IO050 01IO050 01IO050 01IO052 01IO052 01IO052 03IO017 03IO017 01IO022 01IO022 01IO039 01IO039 04IO001 04IO001 04IO007 04IO007 01IO024 01IO032 01IO057,IO,"Shen,Zed",IO,"01IO050,01IO050,01IO050",,,40,Shen/Zed,,
CEBQEAQCAEEAEAYCCIKAMAICBEGA4FZNG4BACAQCAUBQCAQ5FQYQEAIBAIKQCAYCCM,IO,200,02IO001 02IO001 02IO001 02IO008 02IO008 02IO008 03IO018 03IO018 03IO018 03IO020 03IO020 03IO020 01IO009 01IO009 01IO009 01IO012 01IO012 01IO012 01IO014 01IO014 01IO014 01IO023 01IO023 01IO023 01IO045 01IO045 01IO045 01IO055 01IO055 01IO055 02IO005 02IO005 01IO029 01IO029 01IO044 01IO044 01IO049 01IO049 01IO021 03IO019,IO,Zed,IO,,,,40,Zed,,
CEBACAICFIBAIAQEAUBAGAICBUQTMAYCAICQMCAEAEBQEEYCAIBAGCQDAQBAEBYJBUAQEAIEAYEAUDARCMLCSNZYHE,IO,207,01IO042 01IO042 01IO042 04IO004 04IO004 04IO004 04IO005 04IO005 04IO005 01IO013 01IO013 01IO033 01IO033 01IO054 01IO054 02IO005 02IO005 02IO006 02IO006 02IO008 02IO008 03IO019 02IO003 02IO010 04IO002 04IO007 04IO009 01IO001 01IO004 01IO006 01IO008 01IO010 01IO012 01IO017 01IO019 01IO022 01IO041 01IO055 01IO056 01IO057,IO,"Irelia,Karma,Lee Sin",IO,,,,40,Irelia/Karma/Lee Sin,,
CEBQCAYCDEBACAQEEUBAEAQEBABQCAQCAYBAIAQGBQDACAQBA4GBAFRVAIAQGAQSAYAQEGRBFEWTCMQ,IO,207,03IO025 03IO025 03IO025 01IO004 01IO004 01IO004 01IO037 01IO037 01IO037 02IO004 02IO004 02IO004 02IO008 02IO008 02IO008 02IO006 02IO006 04IO006 04IO006 04IO012 04IO012 01IO001 01IO001 01IO007 01IO007 01IO012 01IO012 01IO016 01IO016 01IO022 01IO022 01IO053 01IO053 03IO018 01IO026 01IO033 01IO041 01IO045 01IO049 01IO050,IO,"Karma,Lee Sin",IO,01IO050,,,40,Karma/Lee Sin,,
