playerDeck,Annie/Twisted Fate (BW/NX),Draven/Jinx (NX/PZ),Ekko/Jinx (PZ/SH),Gwen/Katarina (NX/SI),Heimerdinger/Jayce (PZ/SI),Kayn/Vayne (DE/RU),Quinn/Vayne (DE/PZ),Seraphine/Viktor (PZ/SI),Teemo/Zoe (BC/MT),Trundle/Tryndamere (FR/SI),Annie/Jhin (NX/RU),Akshan/Varus (RU/SH),Anivia (FR/SI),Annie/Gwen (NX/SI),Aphelios/Seraphine (MT/PZ),Aphelios/Viktor (MT/PZ),Ashe/Kindred (FR/SI),Aurelion Sol/Leona (DE/MT),Aurelion Sol/Shyvana (DE/MT),Azir/Irelia (IO/SH),Azir/Xerath (SH),Braum/Vladimir (FR/NX),Caitlyn/Teemo (BC/PZ),Diana/Leona (MT/SI),Elise/Gwen (NX/SI),Elise/Nocturne (NX/SI),Elise/Norra (BC/SI),Elise/Twisted Fate (BW/SI),Ezreal/Kennen (IO/PZ),Ezreal/Seraphine (BC/PZ),Ezreal/Seraphine (NX/PZ),Ezreal/Seraphine (PZ/SI),Gangplank/Sejuani (BW/FR),Gwen/Vayne (DE/SI),Hecarim/Zed (IO/SI),Heimerdinger/Norra (BC/SI),Jax/Ornn (FR/RU),Jinx (FR/PZ),Jinx/Lulu (BC/PZ),Katarina/Yasuo (IO/NX),Kindred/Nasus (SI/SH),Maokai/Nautilus (BW/SI),Miss Fortune/Swain (BW/NX),Miss Fortune/Twisted Fate (BW/NX),Norra/Veigar (BC/SI),Pantheon/Varus (MT/RU),Pantheon/Vayne (DE/MT),Pyke/Rek'Sai (BW/SH),Rumble/Sion (BC/NX),Rumble/Vayne (DE/NX),Senna/Veigar (BC/SI),Seraphine/Viktor (BC/PZ),Seraphine/Viktor (BW/PZ),Seraphine/Viktor (IO/PZ),Swain/Twisted Fate (BW/NX),Taliyah (BW/SH),Taliyah/Ziggs (BC/SH),Trundle (FR/PZ),Akshan/Kayn (RU/SH),Aphelios/Leona (MT/SI),Ashe/LeBlanc (FR/NX),Ashe/Thresh (FR/SI),Aurelion Sol/Trundle (FR/MT),Aurelion Sol/Zoe (FR/MT),Bard/Norra (BC/RU),Caitlyn/Trundle (FR/PZ),Championless (FR/SI),Diana/Nocturne (MT/SI),Ekko/Zilean (PZ/SH),Elise (FR/SI),Elise (NX/SI),Evelynn/Kindred (RU/SI),Evelynn/Udyr (FR/RU),Evelynn/Viego (RU/SI),Fiora/Vayne (DE/PZ),Jax/Vayne (DE/RU),Jayce/Lux (DE/PZ),Jinx/Rumble (BC/PZ),Kai'Sa/Sivir (DE/SH),Karma/Viktor (IO/PZ),Kindred/Norra (BC/SI),Malphite/Taliyah (MT/SH),Master Yi/Zoe (IO/MT),Norra/Swain (BC/NX),Ornn/Trundle (FR/PZ),Trundle/Vi (FR/PZ),Vayne/Zed (DE/IO),Xerath/Ziggs (BC/SH),Ahri/Kennen (FR/IO),Fizz/Nami (BW/RU),Hecarim/Lucian (DE/SI),Kai'Sa (DE/SH),Katarina/Twisted Fate (BW/NX),LeBlanc/Sivir (NX/SH),Akshan/Sivir (DE/SH),Annie/Ezreal (NX/PZ),Kai'Sa/Vayne (DE/SH),Norra/Teemo (BC/FR),Ornn/Udyr (FR/NX),Akshan/Kai'Sa (RU/SH),Akshan/Lee Sin (IO/SH),Akshan/Pantheon (MT/SH),Akshan/Udyr (FR/SH),Annie/Elise (NX/SI),Aphelios/Seraphine/Viktor (MT/PZ),Aphelios/Zoe (MT/PZ),Ashe/Senna (FR/SI),Aurelion Sol/Braum (FR/MT),Aurelion Sol/Tryndamere (FR/MT),Braum (FR/PZ),Braum/Norra (BC/FR),Championpile (DE/FR),Elise/Jayce (PZ/SI),Fiora/Pantheon (DE/MT),Fizz/Twisted Fate (BW/PZ),Galio/Trundle (DE/FR),Garen/Jarvan IV (DE),Gwen/Hecarim (IO/SI),Hecarim (IO/SI),Hecarim/Kalista (IO/SI),Karma/Master Yi (IO/SI),Kindred/Viego (IO/SI),Leona/Yasuo (IO/MT),Lissandra/Taliyah (FR/SH),Lissandra/Trundle (FR/SI),Miss Fortune/Quinn (BW/DE),Miss Fortune/Vayne (BW/DE),Norra/Teemo (BC/PZ),Poppy/Taric (DE/MT),Riven/Viktor (NX/PZ),Seraphine/Viktor (MT/PZ),Soraka/Tahm Kench (BW/MT),Viego (FR/SI),Xerath/Zilean (BC/SH),Zilean (BW/SH),Zilean (PZ/SH),Aphelios/Diana (MT/SI),Azir/Hecarim (SI/SH),Evelynn/Norra (BC/RU),Ezreal/Karma (IO/PZ),Galio/Leona (DE/MT),Karma/Lux (DE/IO),Kayn/Ornn (FR/RU),Nasus/Thresh (SI/SH),Nautilus (BW/SI),Norra/Zoe (BC/MT),Ornn/Vayne (DE/FR),Seraphine/Viktor (PZ/SH)
Ahri/Kennen (FR/IO),0.260869565217391,0.384615384615385,0.344827586206897,0.363636363636364,0.431372549019608,0.412844036697248,0.52,0.476190476190476,0.572413793103448,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Kai'Sa (RU/SH),,,,0.396551724137931,,,,,0.303030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Kayn (RU/SH),,0.56,,0.411290322580645,,0.556818181818182,,0.425925925925926,0.414893617021277,0.435897435897436,0.346153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Lee Sin (IO/SH),,,,0.32,,,,,0.163636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Pantheon (MT/SH),,,,0.410958904109589,,0.584905660377359,,,0.463768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Sivir (DE/SH),,0.310344827586207,,0.384615384615385,,,,,0.369230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Udyr (FR/SH),,,,0.333333333333333,,0.491228070175439,,,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akshan/Varus (RU/SH),0.414285714285714,0.398328690807799,0.588039867109635,0.454075032341527,0.529411764705882,0.559561128526646,0.520833333333333,0.503875968992248,0.415601023017903,0.539748953974895,0.347715736040609,0.5,0.505376344086022,0.490740740740741,0.536842105263158,0.509433962264151,0.422535211267606,0.592592592592593,0.777777777777778,0.529411764705882,0.454545454545455,0.654761904761905,0.616161616161616,0.494444444444445,0.39344262295082,0.46551724137931,0.575539568345324,0.492307692307692,0.428571428571429,0.5,0.525423728813559,0.464788732394366,0.50210970464135,0.532467532467532,0.418032786885246,0.552845528455285,0.426470588235294,0.556390977443609,0.461139896373057,0.486238532110092,0.547826086956522,0.525,0.369747899159664,0.333333333333333,0.506224066390042,0.44017094017094,0.585714285714286,0.503937007874016,0.654761904761905,0.591954022988506,0.55045871559633,0.541176470588235,0.5,0.538461538461538,0.494949494949495,0.623762376237624,0.48015873015873,0.516949152542373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anivia (FR/SI),0.640845070422535,0.674033149171271,0.415384615384615,0.340764331210191,0.741935483870968,0.408163265306122,0.25531914893617,0.478571428571429,0.396825396825397,0.373390557939914,0.560975609756098,0.494623655913979,,,0.4,,,,,,0.126984126984127,,,0.483870967741936,,,,,,,0.625,,0.593406593406593,0.308823529411765,0.370689655172414,,,,0.541666666666667,,0.354838709677419,0.456140350877193,0.519230769230769,,0.526881720430108,0.361904761904762,,0.514018691588785,,0.328571428571429,,,,,0.709090909090909,,0.326923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie/Elise (NX/SI),,,,0.436363636363636,,,,,0.584905660377359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie/Ezreal (NX/PZ),,0.625,,0.444444444444444,,,,,0.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie/Gwen (NX/SI),0.439814814814815,0.555118110236221,0.587677725118483,0.357357357357357,0.561497326203209,0.414728682170543,0.392156862745098,0.383838383838384,0.546313799621928,0.260700389105058,0.57286432160804,0.509259259259259,,0.5,0.228260869565217,,,,,,0.522388059701493,0.528301886792453,0.553571428571429,0.392,,,0.427480916030534,,,,0.522388059701493,,0.540229885057471,0.43010752688172,0.554621848739496,0.604651162790698,,0.549295774647887,0.48,,0.480392156862745,0.291139240506329,0.666666666666667,,0.568047337278107,0.362962962962963,0.254901960784314,0.409090909090909,,0.436170212765957,0.703125,,0.261538461538462,0.417582417582418,,,0.411428571428571,0.327868852459016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie/Jhin (NX/RU),0.455048409405256,0.397350993377483,0.339116719242902,0.418969849246231,0.333333333333333,0.545748987854251,0.382765531062124,0.389221556886228,0.634989200863931,0.445759368836292,0.5,0.652284263959391,0.439024390243902,0.42713567839196,0.539641943734015,0.669354838709677,0.517985611510791,0.383177570093458,0.757142857142857,0.6484375,0.772241992882562,0.673611111111111,0.661835748792271,0.387012987012987,0.295698924731183,0.328125,0.381471389645777,0.205479452054795,0.692307692307692,0.441860465116279,0.548780487804878,0.371212121212121,0.466507177033493,0.538681948424069,0.653379549393414,0.440251572327044,0.668831168831169,0.359090909090909,0.271978021978022,0.678714859437751,0.608414239482201,0.431746031746032,0.438485804416404,0.304347826086957,0.313609467455621,0.734200743494424,0.684563758389262,0.529304029304029,0.615384615384615,0.595419847328244,0.452991452991453,0.536764705882353,0.540106951871658,0.659919028340081,0.456310679611651,0.736434108527132,0.615384615384615,0.730627306273063,0.653846153846154,0.288461538461538,0.693877551020408,0.446153846153846,0.594202898550725,0.676470588235294,0.7125,0.60655737704918,0.530120481927711,0.271604938271605,0.397260273972603,0.42,0.375,0.514285714285714,0.859375,0.625,0.482142857142857,0.5,0.489130434782609,0.444444444444444,0.63,0.612612612612613,0.204301075268817,0.793650793650794,0.851851851851852,0.647058823529412,0.709090909090909,0.723684210526316,0.55921052631579,0.654545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annie/Twisted Fate (BW/NX),0.5,0.645207439198856,0.506569343065694,0.482269503546099,0.579598145285935,0.588235294117647,0.559550561797753,0.424374319912949,0.626650660264106,0.363133640552995,0.544951590594744,0.585714285714286,0.359154929577465,0.560185185185185,0.350762527233115,0.411214953271028,0.674074074074074,0.744444444444445,0.727272727272727,0.618705035971223,0.445614035087719,0.401197604790419,0.563451776649746,0.563888888888889,0.382978723404255,0.443786982248521,0.338666666666667,0.508064516129032,0.635593220338983,0.331360946745562,0.561085972850679,0.369426751592357,0.458984375,0.590604026845638,0.501030927835052,0.529644268774704,0.678899082568807,0.563636363636364,0.528735632183908,0.747663551401869,0.548936170212766,0.376175548589342,0.545871559633028,0.384615384615385,0.493171471927162,0.516898608349901,0.528301886792453,0.6,0.490445859872612,0.620178041543027,0.645161290322581,0.377551020408163,0.359447004608295,0.41747572815534,0.534391534391534,0.325925925925926,0.439137134052388,0.466666666666667,,0.571428571428571,0.795454545454545,,0.4375,0.520833333333333,0.559322033898305,,0.618421052631579,0.604938271604938,0.466666666666667,0.543859649122807,,,0.68421052631579,,0.62962962962963,0.507042253521127,0.480519480519481,0.607142857142857,0.403973509933775,0.666666666666667,0.438202247191011,0.573529411764706,0.671641791044776,0.596153846153846,0.557692307692308,0.506849315068493,0.570093457943925,0.508474576271186,0.739130434782609,0.516666666666667,0.611111111111111,0.407407407407407,0.566666666666667,0.596491228070175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Diana (MT/SI),,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Leona (MT/SI),0.428571428571429,0.54320987654321,,0.591836734693878,,0.526717557251908,,,0.463414634146342,0.551282051282051,0.711538461538462,,,,,,,,,,,,,,,,,,,,,,0.588235294117647,,,,,,,,,,,,0.673076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Seraphine (MT/PZ),0.649237472766885,0.494444444444445,0.529801324503311,0.474,0.651408450704225,0.397834912043302,0.373737373737374,0.567375886524823,0.479434447300771,0.467307692307692,0.460358056265985,0.463157894736842,0.6,0.771739130434783,0.5,0.544117647058824,0.735294117647059,,0.673076923076923,0.392857142857143,0.504,0.521739130434783,0.412280701754386,0.46583850931677,0.516129032258065,0.357142857142857,0.631578947368421,,0.633333333333333,0.476190476190476,0.65546218487395,0.548780487804878,0.460905349794239,0.412587412587413,0.470588235294118,0.666666666666667,0.53968253968254,0.496240601503759,0.404145077720207,0.519083969465649,0.528455284552846,0.574850299401198,0.577981651376147,,0.658703071672355,0.418772563176895,0.432432432432432,0.53469387755102,0.523809523809524,0.27810650887574,0.65625,0.416666666666667,0.55045871559633,0.462025316455696,0.567010309278351,0.523809523809524,0.436860068259386,0.503649635036496,,,,,,,,,0.821428571428571,,,,,,,,,,,,0.5,0.423076923076923,,,,,,,0.410714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Seraphine/Viktor (MT/PZ),,,,0.442622950819672,,0.215686274509804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Viktor (MT/PZ),0.588785046728972,0.545454545454545,0.515625,0.469444444444445,0.592105263157895,0.44106463878327,0.509433962264151,0.496296296296296,0.495495495495496,0.496402877697842,0.330645161290323,0.490566037735849,,,0.455882352941176,,,,,,,,,,,,,,,,,,0.421052631578947,0.415094339622642,0.487179487179487,,,,0.4,,,0.596774193548387,,,0.651376146788991,0.346153846153846,,0.63768115942029,,,,,,,,,0.397058823529412,0.363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios/Zoe (MT/PZ),,,,0.283018867924528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashe/Kindred (FR/SI),0.325925925925926,0.429411764705882,0.540740740740741,0.418269230769231,0.297297297297297,0.75,0.733333333333333,0.229357798165138,0.460122699386503,0.475524475524476,0.482014388489209,0.577464788732394,,,0.264705882352941,,,,,,,,,0.565217391304348,,,0.4,,,,,,0.377358490566038,0.716981132075472,0.473118279569893,,,,0.517857142857143,,0.580645161290323,,,,0.408602150537634,0.511627906976744,,0.5,,0.769230769230769,,,,,,,0.461538461538462,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashe/LeBlanc (FR/NX),0.204545454545455,0.247706422018349,0.402985074626866,0.550561797752809,0.333333333333333,0.627450980392157,,0.402777777777778,0.301775147928994,0.5,0.306122448979592,,,,,,,,,,,,,,,,,,,,,,,,0.446428571428571,,,,,,,,,,0.415094339622642,0.472727272727273,,,,,,,,,,,0.396551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashe/Senna (FR/SI),,,,0.387096774193548,,0.636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashe/Thresh (FR/SI),,0.471428571428571,,0.411764705882353,,0.515625,,0.156862745098039,0.324561403508772,0.470588235294118,0.553846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Braum (FR/MT),,,,0.297297297297297,,0.448979591836735,,0.392857142857143,0.422535211267606,0.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Leona (DE/MT),0.255555555555556,0.5875,0.523076923076923,0.54320987654321,0.402777777777778,0.49375,,0.52212389380531,0.381188118811881,0.603603603603604,0.616822429906542,0.407407407407407,,,,,,,,,,,,,,,,,,,,,,,0.490909090909091,,,,,,,,,,0.482758620689655,0.481481481481482,,0.508771929824562,,,,,,,,,0.587301587301587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Shyvana (DE/MT),0.272727272727273,0.290598290598291,0.508196721311475,0.31404958677686,0.455357142857143,0.456043956043956,0.385714285714286,0.434108527131783,0.378378378378378,0.406666666666667,0.242857142857143,0.222222222222222,,,0.326923076923077,,,,,,,,,,,,,,,,,,0.396551724137931,,0.473118279569893,,,0.471698113207547,,,,0.538461538461538,,,0.513513513513514,0.275862068965517,,0.27536231884058,,,,,,,,,0.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Trundle (FR/MT),0.5625,0.367647058823529,,0.383720930232558,,0.459183673469388,,0.60377358490566,0.371428571428571,0.609375,0.405797101449275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Tryndamere (FR/MT),,,,0.375,,0.305263157894737,,,0.379310344827586,0.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelion Sol/Zoe (FR/MT),0.479166666666667,0.343283582089552,0.381578947368421,0.320754716981132,0.43859649122807,0.392045454545455,,0.4125,0.466981132075472,0.62015503875969,0.323529411764706,,,,,,,,,,,,,,,,,,,,,,0.32,,0.260869565217391,,,,,,,,,,0.519230769230769,0.420289855072464,,0.298507462686567,,,,,,,,,0.443037974683544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir/Hecarim (SI/SH),,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir/Irelia (IO/SH),0.381294964028777,0.278260869565217,0.3625,0.420138888888889,0.367816091954023,0.357723577235772,0.380952380952381,0.464,0.449230769230769,0.595375722543353,0.3515625,0.470588235294118,,,0.607142857142857,,,,,,,,,0.594202898550725,,,0.396551724137931,,,,0.491228070175439,,0.478260869565217,0.425925925925926,0.511363636363636,0.396551724137931,,,0.28,0.736842105263158,,0.483870967741936,0.407407407407407,,0.301075268817204,0.648648648648649,,0.440860215053763,,0.447761194029851,,,,,,,0.602040816326531,0.735849056603774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir/Xerath (SH),0.554385964912281,0.271604938271605,0.418478260869565,0.421221864951769,0.488584474885845,0.413306451612903,0.371621621621622,0.456140350877193,0.187290969899666,0.554140127388535,0.227758007117438,0.545454545454545,0.873015873015873,0.477611940298507,0.496,,,,,,0.5,0.470588235294118,0.333333333333333,0.487394957983193,,,0.504761904761905,,,,0.53,0.614035087719298,0.335260115606936,0.341880341880342,0.311881188118812,0.522222222222222,,0.269230769230769,0.351145038167939,0.430232558139535,0.488888888888889,0.551724137931035,0.3625,,0.647058823529412,0.456140350877193,,0.366492146596859,0.566037735849057,0.261904761904762,0.647727272727273,0.323529411764706,0.478260869565217,0.319148936170213,0.535211267605634,0.447761194029851,0.389908256880734,0.472527472527473,,,,,,,,,0.942307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bard/Norra (BC/RU),0.440677966101695,0.333333333333333,,0.362962962962963,,0.228571428571429,,0.37037037037037,0.1796875,0.311475409836066,0.2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30188679245283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum (FR/PZ),,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum/Norra (BC/FR),,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum/Vladimir (FR/NX),0.598802395209581,0.507246376811594,0.544303797468355,0.341463414634146,0.283464566929134,0.375,0.395348837209302,0.455128205128205,0.158291457286432,0.305785123966942,0.326388888888889,0.345238095238095,,0.471698113207547,0.478260869565217,,,,,,0.529411764705882,,,0.420289855072464,,,0.53030303030303,,,,0.52,,0.647887323943662,0.363636363636364,0.303370786516854,0.557692307692308,,,0.396551724137931,,0.420289855072464,0.42,0.571428571428571,,0.462365591397849,0.325,,0.45360824742268,,0.245901639344262,0.411764705882353,,,,,,0.495652173913044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caitlyn/Teemo (BC/PZ),0.436548223350254,0.4,0.373239436619718,0.327659574468085,0.45625,0.263157894736842,0.271317829457364,0.4,0.301630434782609,0.54296875,0.338164251207729,0.383838383838384,,0.446428571428571,0.587719298245614,,,,,,0.666666666666667,,0.5,0.443478260869565,,,0.676767676767677,,,,0.515625,,0.482758620689655,0.345679012345679,0.38961038961039,0.71875,,,0.22680412371134,0.41025641025641,0.555555555555556,0.728395061728395,0.467741935483871,,0.472868217054264,0.516393442622951,,0.398373983739837,0.381818181818182,0.316455696202532,0.421052631578947,,0.462962962962963,0.614457831325301,,0.7,0.466666666666667,0.578947368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caitlyn/Trundle (FR/PZ),,,,0.48314606741573,,0.415584415584416,,,0.311827956989247,0.627450980392157,0.39344262295082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Championless (FR/SI),0.381578947368421,0.65625,0.415384615384615,0.200892857142857,,0.217142857142857,,0.333333333333333,0.355704697986577,0.357142857142857,0.469879518072289,,,,0.178571428571429,,,,,,0.0576923076923077,,,,,,,,,,,,0.254237288135593,,0.123076923076923,,,,,,,,,,0.493333333333333,,,0.19672131147541,,,,,,,,,0.185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
