time,archetype_1,n,freq
2026-02-27T03:00:00Z,Trundle/Volibear (DE/FR),12,0.0379746835443038
2026-02-27T03:00:00Z,Nocturne/Vex (PZ/SI),11,0.0348101265822785
2026-02-27T03:00:00Z,Senna/Veigar (BC/SI),0,0
2026-02-27T03:00:00Z,Jayce/Lux (DE/PZ),8,0.0253164556962025
2026-02-27T03:00:00Z,Karma/Sett (FR/IO),33,0.104430379746835
2026-02-27T04:00:00Z,Other,192,0.705882352941177
2026-02-27T04:00:00Z,Heimerdinger/Viktor (IO/PZ),3,0.0110294117647059
2026-02-27T04:00:00Z,Nilah/Twisted Fate (BW/PZ),4,0.0147058823529412
2026-02-27T04:00:00Z,Azir/Xerath (SH),9,0.0330882352941177
2026-02-27T04:00:00Z,Morgana/Udyr (DE/FR),2,0.00735294117647059
2026-02-27T04:00:00Z,Evelynn/Kai'Sa (RU/SH),5,0.0183823529411765
2026-02-27T04:00:00Z,Janna/Nilah (BW/PZ),5,0.0183823529411765
2026-02-27T04:00:00Z,Bard/Mordekaiser (RU/SI),4,0.0147058823529412
2026-02-27T04:00:00Z,Trundle/Volibear (DE/FR),10,0.0367647058823529
2026-02-27T04:00:00Z,Nocturne/Vex (PZ/SI),9,0.0330882352941177
2026-02-27T04:00:00Z,Senna/Veigar (BC/SI),2,0.00735294117647059
2026-02-27T04:00:00Z,Jayce/Lux (DE/PZ),7,0.0257352941176471
2026-02-27T04:00:00Z,Karma/Sett (FR/IO),20,0.0735294117647059
2026-02-27T05:00:00Z,Other,196,0.748091603053435
2026-02-27T05:00:00Z,Heimerdinger/Viktor (IO/PZ),4,0.0152671755725191
2026-02-27T05:00:00Z,Nilah/Twisted Fate (BW/PZ),2,0.00763358778625954
2026-02-27T05:00:00Z,Azir/Xerath (SH),5,0.0190839694656489
2026-02-27T05:00:00Z,Morgana/Udyr (DE/FR),7,0.0267175572519084
2026-02-27T05:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00763358778625954
2026-02-27T05:00:00Z,Janna/Nilah (BW/PZ),3,0.0114503816793893
2026-02-27T05:00:00Z,Bard/Mordekaiser (RU/SI),9,0.0343511450381679
2026-02-27T05:00:00Z,Trundle/Volibear (DE/FR),2,0.00763358778625954
2026-02-27T05:00:00Z,Nocturne/Vex (PZ/SI),7,0.0267175572519084
2026-02-27T05:00:00Z,Senna/Veigar (BC/SI),0,0
2026-02-27T05:00:00Z,Jayce/Lux (DE/PZ),3,0.0114503816793893
2026-02-27T05:00:00Z,Karma/Sett (FR/IO),22,0.083969465648855
2026-02-27T06:00:00Z,Other,180,0.697674418604651
2026-02-27T06:00:00Z,Heimerdinger/Viktor (IO/PZ),1,0.00387596899224806
2026-02-27T06:00:00Z,Nilah/Twisted Fate (BW/PZ),1,0.00387596899224806
2026-02-27T06:00:00Z,Azir/Xerath (SH),4,0.0155038759689922
2026-02-27T06:00:00Z,Morgana/Udyr (DE/FR),2,0.00775193798449612
2026-02-27T06:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00775193798449612
2026-02-27T06:00:00Z,Janna/Nilah (BW/PZ),3,0.0116279069767442
2026-02-27T06:00:00Z,Bard/Mordekaiser (RU/SI),15,0.0581395348837209
2026-02-27T06:00:00Z,Trundle/Volibear (DE/FR),0,0
2026-02-27T06:00:00Z,Nocturne/Vex (PZ/SI),7,0.0271317829457364
2026-02-27T06:00:00Z,Senna/Veigar (BC/SI),8,0.0310077519379845
2026-02-27T06:00:00Z,Jayce/Lux (DE/PZ),16,0.062015503875969
2026-02-27T06:00:00Z,Karma/Sett (FR/IO),19,0.0736434108527132
2026-02-27T07:00:00Z,Other,208,0.759124087591241
2026-02-27T07:00:00Z,Heimerdinger/Viktor (IO/PZ),2,0.0072992700729927
2026-02-27T07:00:00Z,Nilah/Twisted Fate (BW/PZ),5,0.0182481751824818
2026-02-27T07:00:00Z,Azir/Xerath (SH),2,0.0072992700729927
2026-02-27T07:00:00Z,Morgana/Udyr (DE/FR),1,0.00364963503649635
2026-02-27T07:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.0072992700729927
2026-02-27T07:00:00Z,Janna/Nilah (BW/PZ),2,0.0072992700729927
2026-02-27T07:00:00Z,Bard/Mordekaiser (RU/SI),9,0.0328467153284672
2026-02-27T07:00:00Z,Trundle/Volibear (DE/FR),1,0.00364963503649635
2026-02-27T07:00:00Z,Nocturne/Vex (PZ/SI),11,0.0401459854014599
2026-02-27T07:00:00Z,Senna/Veigar (BC/SI),7,0.0255474452554745
2026-02-27T07:00:00Z,Jayce/Lux (DE/PZ),17,0.062043795620438
2026-02-27T07:00:00Z,Karma/Sett (FR/IO),7,0.0255474452554745
2026-02-27T08:00:00Z,Other,183,0.75
2026-02-27T08:00:00Z,Heimerdinger/Viktor (IO/PZ),4,0.0163934426229508
2026-02-27T08:00:00Z,Nilah/Twisted Fate (BW/PZ),2,0.00819672131147541
2026-02-27T08:00:00Z,Azir/Xerath (SH),1,0.00409836065573771
2026-02-27T08:00:00Z,Morgana/Udyr (DE/FR),0,0
2026-02-27T08:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00819672131147541
2026-02-27T08:00:00Z,Janna/Nilah (BW/PZ),4,0.0163934426229508
2026-02-27T08:00:00Z,Bard/Mordekaiser (RU/SI),7,0.0286885245901639
2026-02-27T08:00:00Z,Trundle/Volibear (DE/FR),4,0.0163934426229508
2026-02-27T08:00:00Z,Nocturne/Vex (PZ/SI),6,0.0245901639344262
2026-02-27T08:00:00Z,Senna/Veigar (BC/SI),4,0.0163934426229508
2026-02-27T08:00:00Z,Jayce/Lux (DE/PZ),14,0.0573770491803279
2026-02-27T08:00:00Z,Karma/Sett (FR/IO),13,0.0532786885245902
2026-02-27T09:00:00Z,Other,210,0.719178082191781
2026-02-27T09:00:00Z,Heimerdinger/Viktor (IO/PZ),7,0.023972602739726
2026-02-27T09:00:00Z,Nilah/Twisted Fate (BW/PZ),6,0.0205479452054795
2026-02-27T09:00:00Z,Azir/Xerath (SH),3,0.0102739726027397
2026-02-27T09:00:00Z,Morgana/Udyr (DE/FR),3,0.0102739726027397
2026-02-27T09:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00684931506849315
2026-02-27T09:00:00Z,Janna/Nilah (BW/PZ),2,0.00684931506849315
2026-02-27T09:00:00Z,Bard/Mordekaiser (RU/SI),7,0.023972602739726
2026-02-27T09:00:00Z,Trundle/Volibear (DE/FR),8,0.0273972602739726
2026-02-27T09:00:00Z,Nocturne/Vex (PZ/SI),4,0.0136986301369863
2026-02-27T09:00:00Z,Senna/Veigar (BC/SI),12,0.0410958904109589
