archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Seraphine/Viktor (PZ/SI),Heimerdinger/Jayce (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00167440855568759,0.000108026358431457
Sejuani/Teemo (FR/PZ),Karma (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.000756184509020201
Aphelios/Zoe (IO/MT),Karma (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000837204277843794,0.000756184509020201
Caitlyn/Teemo (BC/PZ),Garen/Jarvan IV/Kayle (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0077238846278492,0.000594144971373015
Master Yi/Norra (BC/IO),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.0292481365453171
Elise/Jayce (PZ/SI),Gangplank/Sejuani (BW/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0011342767635303,0.00942529977314465
Gwen (NX/SI),Caitlyn/Teemo (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.0077238846278492
Gangplank/Thresh (BW/SI),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.0135573079831479
Heimerdinger/Seraphine (PZ/SI),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.0478556767851356
Aurelion Sol/Braum (FR/MT),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000783191098628065,0.0552554823376904
Aphelios/Twisted Fate (BW/MT),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00191746786215837,0.000783191098628065
Evelynn/Norra (BC/RU),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.000783191098628065
Jax/Ornn (FR/RU),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00777789780706493,0.000783191098628065
Garen (DE),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00869612185373231,0.000783191098628065
Norra/Swain (BC/NX),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00332181052176731,0.000783191098628065
Evelynn/Kalista (RU/SI),Twisted Fate (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00164740196607972,0.00207950739980555
Twisted Fate (BW/PZ),Master Yi/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.00148536242843254
Twisted Fate (BW/PZ),Quinn/Vayne (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.00018904612725505
Gnar/Norra (BC/NX),Twisted Fate (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.00207950739980555
Twisted Fate (BW/PZ),Nasus/Senna (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.000351085664902236
Karma/Master Yi (FR/IO),Kindred/Nasus (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0092362536458896,0.00313276439451226
Evelynn/Renekton (RU/SH),Caitlyn/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00591444312412229,0.000351085664902236
Evelynn/Renekton (RU/SH),Evelynn/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00591444312412229,0.00202549422058982
Ashe/Karma (FR/IO),Evelynn/Viego (RU/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0206600410500162
Bard/Kayle (RU/MT),Bard/Zoe (RU/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00121529653235389,0.000756184509020201
Ezreal/Seraphine (NX/PZ),Aphelios/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000405098844117965,0.0076428648590256
Garen (DE),Kindred/Norra (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00869612185373231,0.00207950739980555
Viktor (BC/PZ),Ezreal/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.00629253537863239
Rumble/Vayne (DE/NX),Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00361888300745382,0.0003780922545101
Illaoi/Twisted Fate (BW/IO),Garen (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00132332289078535,0.00869612185373231
Kindred/Nasus/Senna (SI/SH),Garen (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00259263260235497,0.00869612185373231
Bard/Kayle (RU/MT),Azir/Irelia (IO/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00121529653235389,0.0109646753807929
Kalista/Nocturne (NX/SI),Ekko/Zilean (PZ/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135573079831479,0.00099924381549098
Ashe/LeBlanc (FR/NX),Elise/Twisted Fate (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00135032948039322,0.0038619423139246
Akshan/Varus (SH/RU),Evelynn/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0136383277519715,0.00202549422058982
Aphelios/Zoe (BC/MT),Garen/Jinx (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0076428648590256,0.000108026358431457
Gwen/Viego (BC/SI),Evelynn/Kai'Sa (RU/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0242249108782543
Garen/Jarvan IV (DE),Annie/Gwen (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0552554823376904,0.0003780922545101
Ornn/Trundle (FR/PZ),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.0552554823376904
Ezreal/Teemo (FR/PZ),Teemo/Tristana (BC/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000405098844117965,0.00229556011666847
Heimerdinger/Jayce (DE/PZ),Ezreal/Teemo (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.000405098844117965
Ekko/Jinx (PZ/SH),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.0101814842821648
Annie/Norra (BC/NX),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.0101814842821648
Nautilus (BW/SI),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.0101814842821648
Garen/Kayle (DE/MT),Master Yi/Ornn (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0337042238306147,0.000108026358431457
Norra (BC/PZ),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.0180404018580534
Garen/Kayle (DE/MT),Norra (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0337042238306147,0.0003780922545101
Norra (BC/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.0478556767851356
Aurelion Sol/Zoe (FR/MT),Karma/Master Yi (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00129631630117749,0.0092362536458896
Karma/Master Yi (IO/PZ),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0019714810413741,0.0113697742249109
Karma (IO/SI),Karma/Master Yi (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.0019714810413741
Karma/Master Yi (IO/PZ),Aphelios/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0019714810413741,0.0076428648590256
Karma/Seraphine (IO/PZ),Pyke/Rek'Sai (BW/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000756184509020201,0.0135032948039322
Ornn (FR/SI),Sejuani/Teemo (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0003780922545101
Sion/Tryndamere (FR/NX),Ezreal/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.00629253537863239
Seraphine (BW/PZ),Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00329480393215945,0.00164740196607972
Seraphine (BW/PZ),Anivia/Trundle (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00329480393215945,0.0000540131792157286
Akshan/Taric (MT/SH),Elise/Viego (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00018904612725505,0.00194447445176623
Norra/Poppy (BC/DE),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000162039537647186,0.0180404018580534
Evelynn/Lucian (DE/RU),Diana/Nocturne (MT/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0180404018580534,0.000513125202549422
Trundle/Tryndamere (FR/SI),Diana/Nocturne (MT/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0144485254402074,0.000513125202549422
Evelynn/Norra (BC/RU),Ashe/Karma (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.0000540131792157286
Trundle/Tryndamere (FR/IO),Ezreal/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0072647726045155,0.000162039537647186
Heimerdinger/Karma/Viktor (IO/PZ),Teemo/Tristana (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.00210651398941342
Malphite/Taliyah (MT/SH),Evelynn/Viego (RU/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000945230636275251,0.0206600410500162
Bard/Kayle (RU/MT),Malphite/Taliyah (MT/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00121529653235389,0.000945230636275251
Senna/Veigar (BC/SI),Malphite/Taliyah (MT/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00561737063843578,0.000945230636275251
Garen/Jarvan IV (DE/MT),Nasus (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00658960786431889,0.000243059306470779
Garen/Jarvan IV (DE/MT),Aphelios/Zoe (IO/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00658960786431889,0.000837204277843794
Sejuani/Swain (FR/NX),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000270065896078643,0.00658960786431889
Garen/Jarvan IV (DE/MT),Teemo/Tristana (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00658960786431889,0.00210651398941342
Karma/Viktor (IO/PZ),Ryze (RU/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00143134924921681,0.000729177919412337
Karma/Seraphine/Viktor (IO/PZ),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000297072485686508,0.0180404018580534
Karma/Seraphine/Viktor (IO/PZ),Gwen/Katarina (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000297072485686508,0.0065085880954953
Jayce/Norra (BC/PZ),Azir/Xerath (SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.00710273306686832
Annie/Katarina (NX/PZ),Garen/Shen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00637355514745598,0.0000270065896078643
Kennen/Teemo (BC/PZ),Championless (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000270065896078643,0.00018904612725505
Evelynn/Norra (BC/RU),Vayne/Zed (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.000540131792157286
Azir/Xerath (SH),Norra (BC/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00710273306686832,0.000783191098628065
Championpile (MT/SH),Ezreal/Kennen (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00351085664902236,0.000918224046667387
Gangplank (BW/MT),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0135573079831479
Kalista/Nocturne (NX/SI),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135573079831479,0.00361888300745382
Elise/Twisted Fate (BW/SI),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0038619423139246,0.0180404018580534
Aphelios/Zoe (BC/MT),Aurelion Sol/Leona (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0076428648590256,0.00270065896078643
Championless (FR/SH),Elise/Twisted Fate (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0038619423139246
Leona (FR/MT),Aatrox/Vayne (RU/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000162039537647186,0.00418602138921897
Heimerdinger/Norra (BC/SI),Quinn/Vayne (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00758885167980987,0.00018904612725505
Teemo/Tristana (BC/SI),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00210651398941342,0.0180404018580534
Norra/Teemo (BC/BW),Darius (FR/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.00432105433725829
Evelynn/Norra (BC/RU),Kindred/Senna (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.00259263260235497
Fiora (DE/FR),Lissandra/Taliyah (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000837204277843794,0.00332181052176731
Kalista/Nocturne (NX/SI),Fiora (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135573079831479,0.000837204277843794
Evelynn/Lucian (DE/RU),Fiora (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0180404018580534,0.000837204277843794
Evelynn/Renekton (RU/SH),Fiora (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00591444312412229,0.000837204277843794
Akshan/Varus (SH/RU),Illaoi (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0136383277519715,0.0000540131792157286
Braum/Yuumi/Zoe (FR/MT),Aatrox/Kayn (RU/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000432105433725829,0.0042400345684347
Annie/Ezreal (NX/PZ),Gwen/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0113697742249109,0.000594144971373015
Aphelios/Braum (FR/MT),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0685697310143675
Garen/Jarvan IV (DE/MT),Aphelios/Twisted Fate (BW/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00658960786431889,0.00191746786215837
Miss Fortune/Poppy (BW/DE),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00018904612725505,0.00658960786431889
Gwen/Zed (IO/SI),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00110727017392244,0.00658960786431889
Kayle/Leona (MT/NX),Garen/Jarvan IV/Kayle (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0292481365453171,0.000594144971373015
Aatrox/Vayne (RU/DE),Braum/Viktor (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00418602138921897,0.0000270065896078643
Bard/Kayle (RU/MT),Aatrox/Vayne (RU/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00121529653235389,0.00418602138921897
Aphelios/Twisted Fate (BW/MT),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00191746786215837,0.00561737063843578
Garen/Jarvan IV (DE),Annie/Ezreal/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0552554823376904,0.0000540131792157286
Aurelion Sol/Zoe (FR/MT),Gangplank/Sejuani (BW/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00129631630117749,0.00942529977314465
Garen (DE),Aatrox/Vayne (RU/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00869612185373231,0.00418602138921897
Akshan/Sivir (DE/SH),Akshan/Varus (SH/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000216052716862915,0.0136383277519715
Kayle/Leona (MT/NX),Akshan/Sivir (DE/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0292481365453171,0.000216052716862915
Twisted Fate (BW/PZ),Anivia/Karma (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.00542832451118073
Heimerdinger/Jayce (PZ/SI),Twisted Fate (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0478556767851356,0.00207950739980555
Viktor (NX/PZ),Seraphine (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000459112023333693,0.00329480393215945
Aurelion Sol/Braum (FR/MT),Bard/Sejuani (RU/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000783191098628065,0.000297072485686508
Heimerdinger/Jayce (PZ/SI),Kalista/Nocturne (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0478556767851356,0.0000270065896078643
Maokai/Norra (BC/SI),Akshan/Varus (SH/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.0136383277519715
Fizz/Zoe (BC/MT),Jax/Ornn (FR/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000297072485686508,0.00777789780706493
Kalista/Nocturne (NX/SI),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135573079831479,0.000297072485686508
Miss Fortune/Quinn (BW/DE),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00896618774981095,0.000297072485686508
Caitlyn/Teemo (BC/PZ),Bard/Zoe (RU/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0077238846278492,0.000756184509020201
Nami/Twisted Fate (BW/SI),Karma/Zoe (IO/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000216052716862915,0.00475315977098412
Karma/Master Yi (FR/IO),Norra/Zed (BC/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0092362536458896,0.0000270065896078643
Karma/Master Yi (FR/IO),Lissandra/Taliyah (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0092362536458896,0.00332181052176731
Bard/Norra (BC/RU),Taliyah/Ziggs (BC/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00610348925137734,0.016528032840013
Aphelios/Bard (RU/MT),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.0685697310143675
Aphelios/Bard (RU/MT),Trundle (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.000297072485686508
Braum/Norra (BC/FR),Aphelios/Bard (RU/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00699470670843686,0.000081019768823593
Fizz/Twisted Fate (BW/PZ),Diana/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00116128335313817,0.000270065896078643
Jax/Master Yi (IO/RU),Vi (RU/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000162039537647186,0.000270065896078643
Karma/Master Yi (FR/IO),Jax/Master Yi (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0092362536458896,0.000162039537647186
Karma (IO/PZ),Azir/Irelia (IO/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000756184509020201,0.0109646753807929
Twisted Fate (BW/PZ),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00207950739980555,0.0180404018580534
Anivia (FR/SI),Poppy/Taric (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00610348925137734,0.000108026358431457
Anivia/Karma (FR/IO),Elise/Gwen (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00542832451118073,0.00259263260235497
Fiora (DE/FR),Elise/Gwen (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000837204277843794,0.00259263260235497
Elise/Gwen (NX/SI),Gwen/Illaoi (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00259263260235497,0.00081019768823593
Aurelion Sol/Braum (FR/MT),Vi (RU/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000783191098628065,0.000270065896078643
Vi (RU/PZ),Karma/Master Yi (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.0092362536458896
Master Yi/Ornn (FR/IO),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.000783191098628065
Master Yi/Ornn (FR/IO),Evelynn/Lucian (DE/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.0180404018580534
Kayle/Leona (MT/NX),Pantheon/Varus (MT/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0292481365453171,0.00148536242843254
Norra (BC/NX),Pantheon/Varus (MT/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.00148536242843254
Pantheon/Varus (MT/RU),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00148536242843254,0.00561737063843578
Senna/Veigar (BC/SI),Ezreal/Teemo (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00561737063843578,0.000405098844117965
Anivia/Karma (FR/IO),Master Yi/Zoe (IO/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00542832451118073,0.00121529653235389
Evelynn/Kai'Sa (RU/SH),Master Yi/Zoe (IO/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0242249108782543,0.00121529653235389
Evelynn/Kai'Sa (RU/SH),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0242249108782543,0.00099924381549098
Gwen/Lucian (DE/SI),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.00658960786431889
Sion/Tryndamere (FR/NX),Aurelion Sol/Braum (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000081019768823593,0.000783191098628065
Zoe (BW/MT),Annie/Katarina (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.00637355514745598
Annie/Jhin (RU/NX),Seraphine/Viktor (PZ/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0101814842821648,0.000297072485686508
Seraphine/Viktor (PZ/RU),Aphelios/Twisted Fate (BW/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000297072485686508,0.00191746786215837
Leona/Yasuo (IO/MT),Maokai/Nautilus (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000135032948039322,0.00645457491627957
Maokai (PZ/SI),Maokai/Nautilus (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.00645457491627957
Championless (PZ/SI),Aphelios/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00121529653235389,0.0076428648590256
Ryze (IO/RU),Braum/Darius (FR/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0336232040617911,0.000108026358431457
Gangplank/Twisted Fate (BW/DE),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000270065896078643,0.0336232040617911
Gwen/Zed (IO/SI),Azir/Irelia (IO/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00110727017392244,0.0109646753807929
Aurelion Sol/Zoe (FR/MT),Azir/Irelia (IO/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00129631630117749,0.0109646753807929
Ezreal/Seraphine (BW/PZ),Trundle/Tryndamere (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00259263260235497,0.0144485254402074
Anivia (FR/SI),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00610348925137734,0.0336232040617911
Seraphine/Viktor (IO/PZ),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00329480393215945,0.00658960786431889
Aatrox/Evelynn (RU/RU),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.00658960786431889
Evelynn/Kai'Sa (RU/SH),Ryze (RU/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0242249108782543,0.000729177919412337
Kalista/Nocturne (NX/SI),Aurelion Sol (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135573079831479,0.000216052716862915
Gnar/Renekton (BC/SH),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000270065896078643,0.0135573079831479
Ryze (RU/SI),Garen/Kayle (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000270065896078643,0.0337042238306147
Twisted Fate/Zoe (BW/MT),Ekko/Zilean (PZ/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0003780922545101,0.00099924381549098
Elise (FR/SI),Akshan/Varus (SH/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00202549422058982,0.0136383277519715
Annie/Jinx (NX/PZ),Annie/Katarina (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000540131792157286,0.00637355514745598
Annie/Katarina (NX/PZ),Evelynn/Kalista (RU/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00637355514745598,0.00164740196607972
Jax/Master Yi (IO/RU),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000162039537647186,0.00658960786431889
Garen/Jarvan IV (DE/MT),Norra/Swain (BC/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00658960786431889,0.00332181052176731
Heimerdinger/Jayce/Lux (DE/PZ),Garen/Jarvan IV (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000108026358431457,0.00658960786431889
Pyke/Rek'Sai (BW/SH),Seraphine/Viktor (PZ/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0135032948039322,0.000297072485686508
Seraphine/Viktor (PZ/RU),Garen/Kayle (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000297072485686508,0.0337042238306147
