game_start_time_utc,playerDeck,n,freq,label
2022-05-01,Taliyah/Ziggs,1487,0.0223757072348622,~HighDiamond
2022-05-01,Tri-Beam (NX/PZ),3235,0.0486788250872758,~HighDiamond
2022-05-01,Aphelios/Fizz (BC/MT),919,0.0138286986878536,~HighDiamond
2022-05-01,Miss Fortune/Quinn,698,0.0105031900806549,~HighDiamond
2022-05-01,Pyke/Rek'Sai,997,0.0150024076080414,~HighDiamond
2022-05-01,Heimerdinger/Jayce (PZ/SI),525,0.00789996388587938,~HighDiamond
2022-05-01,Azir/Irelia,628,0.00944986156253762,~HighDiamond
2022-05-02,Viego (SI/SH),1001,0.0143089942249414,~HighDiamond
2022-05-02,"Pirates (BW,NX)",3445,0.049245239865058,~HighDiamond
2022-05-02,SunDisc,3710,0.0530333352392933,~HighDiamond
2022-05-02,Trundle/Tryndamere (FR/SI),4637,0.0662845216993539,~HighDiamond
2022-05-02,Pantheon/Yuumi (DE/MT),2305,0.0329492824060838,~HighDiamond
2022-05-02,Taliyah/Ziggs,1855,0.0265166676196466,~HighDiamond
2022-05-02,Tri-Beam (NX/PZ),3160,0.0451712505003145,~HighDiamond
2022-05-02,Aphelios/Fizz (BC/MT),759,0.0108496769397907,~HighDiamond
2022-05-02,Miss Fortune/Quinn,934,0.0133512493567385,~HighDiamond
2022-05-02,Pyke/Rek'Sai,1136,0.0162387786608726,~HighDiamond
2022-05-02,Heimerdinger/Jayce (PZ/SI),835,0.0119360741037223,~HighDiamond
2022-05-02,Azir/Irelia,880,0.0125793355823661,~HighDiamond
2022-05-03,Viego (SI/SH),1242,0.0178125806729197,~HighDiamond
2022-05-03,"Pirates (BW,NX)",3334,0.0478157358804463,~HighDiamond
2022-05-03,SunDisc,3711,0.0532226142328543,~HighDiamond
2022-05-03,Trundle/Tryndamere (FR/SI),4373,0.062716920517454,~HighDiamond
2022-05-03,Pantheon/Yuumi (DE/MT),2426,0.0347933339070074,~HighDiamond
2022-05-03,Taliyah/Ziggs,2025,0.0290422510971517,~HighDiamond
2022-05-03,Tri-Beam (NX/PZ),2794,0.0400711355878725,~HighDiamond
2022-05-03,Aphelios/Fizz (BC/MT),738,0.0105842870665175,~HighDiamond
2022-05-03,Miss Fortune/Quinn,1000,0.0143418523936552,~HighDiamond
2022-05-03,Pyke/Rek'Sai,1200,0.0172102228723862,~HighDiamond
2022-05-03,Heimerdinger/Jayce (PZ/SI),2587,0.0371023721423859,~HighDiamond
