deck_code,archetype,archetype_self,factions,patch,cards,cards.region,champs,champs.region,allegiance,cards.fix,cards.region.fix,cards.region.freq,archetype_pretty,archetype_cluster,alle,alle.region
CQCQCAYCAUAQIAQPAECQUOQCAUBAIGQFAEBAMCYMGI4QGAIDAIKACBICCUBACARMGEAQEAYCAYJQ,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO020 03IO020 05IO021 05IO021 01IO044 01IO044 01IO049 01IO049 03IO006 03IO019,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO020 03IO020 05IO021 05IO021 01IO044 01IO044 01IO049 01IO049 03IO006 03IO019,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAECQUOQCAUBAIGQFAEBAMDBMGI4QGAIDAIKACBICA4BQCAQLCEYQA,Ahri/Kennen (IO),x/recall/elusive/allegiance/cost1,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO020 03IO020 05IO007 05IO007 01IO011 01IO011 01IO017 01IO017 01IO049 01IO049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 03IO020 03IO020 05IO007 05IO007 01IO011 01IO011 01IO017 01IO017 01IO049 01IO049,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAECQUOQCAUBAIGQFAEBAMDBMGI4QIAICAIFACAYCCQAQKAQHAIAQEEJRAA,Ahri/Kennen (IO),x/recall/elusive/allegiance/cost1,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 03IO020 03IO020 05IO007 05IO007 01IO017 01IO017 01IO049 01IO049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 03IO020 03IO020 05IO007 05IO007 01IO017 01IO017 01IO049 01IO049,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAECQUOQDAEBAEDBSAMCQEBAVDICACAYCCQAQKAQHAIAQELBZAIBAEBIKAEAQGAQG,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 01IO002 01IO002 01IO002 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 03IO020 03IO020 05IO007 05IO007 01IO044 01IO044 01IO057 01IO057 02IO005 02IO005 02IO010 02IO010 03IO006,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 01IO002 01IO002 01IO002 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 03IO020 03IO020 05IO007 05IO007 01IO044 01IO044 01IO057 01IO057 02IO005 02IO005 02IO010 02IO010 03IO006,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAECQUOQDAUBAIFI2AUAQEBQLFQZDSAQBAIBAKAQBAIGDCAIBAMBBI,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 01IO012 01IO012 01IO049 01IO049 03IO020,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO005 02IO005 01IO012 01IO012 01IO049 01IO049 03IO020,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAECQUOQDAUBAIFI2AUAQEBQLFQZDSAYBAEBDCAICAICQCAYCCQAQCAICBQ,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO049 01IO049 02IO005 02IO005 03IO020 03IO020 01IO012,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO006 01IO006 01IO006 01IO011 01IO011 01IO011 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO049 01IO049 02IO005 02IO005 03IO020 03IO020 01IO012,IO,40,,,01IO050,IO
CQCQCAYCAUAQIAQPAIBAEAYKAMCQEBAVDICACAQIBMGDEAYBAEBDCAIDAIKACBIKHIAQCAICEU,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 02IO003 02IO003 02IO003 02IO010 02IO010 02IO010 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO049 01IO049 03IO020 03IO020 05BC058 05BC058 01IO037,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 04IO015 04IO015 04IO015 02IO003 02IO003 02IO003 02IO010 02IO010 02IO010 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 05IO026 05IO026 05IO026 01IO008 01IO008 01IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 01IO049 01IO049 03IO020 03IO020 05IO058 05IO058 01IO037,IO,40,,,01IO050,IO
CQCQCAYCAUAQKCR2AECQEBADAIBAGBIIAUAQECYMFQZDSAYBAIBAUAIEAIDQCBICCUAQCAYCAY,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 05IO004 05IO004 05IO004 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO008 02IO008 02IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 04IO007 04IO007 05IO021 05IO021 03IO006,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 05IO004 05IO004 05IO004 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO008 02IO008 02IO008 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 02IO010 02IO010 04IO007 04IO007 05IO021 05IO021 03IO006,IO,40,,,01IO050,IO
CQCQCAYCAUAQKCR2AIAQEDBSAICQEBAVAQBAEAYFBAFAIAIDAIKACBACB4AQKAQ2AIAQECZRAA,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 03IO020 03IO020 04IO015 04IO015 05IO026 05IO026 01IO011 01IO011 01IO049 01IO049,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 01IO012 01IO012 01IO012 01IO050 01IO050 01IO050 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 02IO003 02IO003 02IO003 02IO005 02IO005 02IO005 02IO008 02IO008 02IO008 02IO010 02IO010 02IO010 03IO020 03IO020 04IO015 04IO015 05IO026 05IO026 01IO011 01IO011 01IO049 01IO049,IO,40,,,01IO050,IO
CQCQCAYCAUAQKCR2AIBAEAIFAICQEBAVAUAQECYMFQZDSAYBAEBDCAICAIFACAYCCQAQCAICEY,Ahri/Kennen (IO),x/recall/elusive/allegiance,IO,221,03IO005 03IO005 03IO005 05BC058 05BC058 05BC058 02IO001 02IO001 02IO001 02IO005 02IO005 02IO005 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO049 01IO049 02IO010 02IO010 03IO020 03IO020 01IO038,IO,"Ahri,Kennen","BC,IO","01IO050,01IO050,01IO050",03IO005 03IO005 03IO005 05IO058 05IO058 05IO058 02IO001 02IO001 02IO001 02IO005 02IO005 02IO005 05IO004 05IO004 05IO004 05IO021 05IO021 05IO021 01IO011 01IO011 01IO011 01IO012 01IO012 01IO012 01IO044 01IO044 01IO044 01IO050 01IO050 01IO050 01IO057 01IO057 01IO057 01IO049 01IO049 02IO010 02IO010 03IO020 03IO020 01IO038,IO,40,,,01IO050,IO
